case,model,step,n_fixed,n_fixed_wallband,n_fixed_outer,n_moved,Eddy_Viscosity_band_scale,Eddy_Viscosity_band_rms_rel,Eddy_Viscosity_band_max_rel,Eddy_Viscosity_outer_scale,Eddy_Viscosity_outer_rms_rel,Eddy_Viscosity_outer_max_rel,Turb_Kin_Energy_band_scale,Turb_Kin_Energy_band_rms_rel,Turb_Kin_Energy_band_max_rel,Turb_Kin_Energy_outer_scale,Turb_Kin_Energy_outer_rms_rel,Turb_Kin_Energy_outer_max_rel,Omega_band_scale,Omega_band_rms_rel,Omega_band_max_rel,Omega_outer_scale,Omega_outer_rms_rel,Omega_outer_max_rel
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,85,10669,8590,2079,12602,7.8971e-06,4.725e-03,1.190e-01,1.7460e-06,1.828e-04,4.165e-03,2.0585e-04,1.061e-03,1.212e-02,1.3563e-06,4.864e-06,1.039e-04,5.4367e+05,3.491e-06,6.380e-05,8.8179e+00,1.771e-07,3.222e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,90,10669,8590,2079,12602,7.8971e-06,3.805e-03,1.033e-01,1.7460e-06,2.014e-04,4.473e-03,2.0585e-04,8.881e-04,9.048e-03,1.3563e-06,5.287e-06,9.836e-05,5.4367e+05,4.115e-06,1.613e-04,8.8179e+00,1.952e-07,3.555e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,95,10669,8590,2079,12602,7.8971e-06,4.236e-03,1.240e-01,1.7460e-06,2.040e-04,4.649e-03,2.0585e-04,1.124e-03,1.378e-02,1.3563e-06,5.446e-06,1.101e-04,5.4367e+05,3.974e-06,6.387e-05,8.8179e+00,2.001e-07,3.895e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,100,10669,8590,2079,12602,7.8971e-06,4.054e-03,9.164e-02,1.7460e-06,2.121e-04,4.920e-03,2.0585e-04,1.298e-03,1.035e-02,1.3563e-06,5.730e-06,1.187e-04,5.4367e+05,4.259e-06,1.319e-04,8.8179e+00,2.118e-07,4.120e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,105,10669,8590,2079,12602,7.8971e-06,4.000e-03,1.299e-01,1.7460e-06,2.321e-04,5.525e-03,2.0585e-04,1.298e-03,2.389e-02,1.3563e-06,6.171e-06,1.240e-04,5.4367e+05,4.841e-06,2.052e-04,8.8179e+00,2.198e-07,4.230e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,110,10669,8590,2079,12602,7.8971e-06,3.047e-03,6.769e-02,1.7460e-06,2.373e-04,5.454e-03,2.0585e-04,1.160e-03,1.297e-02,1.3563e-06,6.384e-06,1.378e-04,5.4367e+05,4.987e-06,2.336e-04,8.8179e+00,2.270e-07,4.551e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,115,10669,8590,2079,12602,7.8971e-06,6.856e-03,2.492e-01,1.7460e-06,2.085e-04,4.606e-03,2.0585e-04,5.672e-03,3.493e-01,1.3563e-06,6.024e-06,1.496e-04,5.4367e+05,1.082e-05,6.178e-04,8.8179e+00,2.176e-07,5.034e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,120,10669,8590,2079,12602,7.8971e-06,1.117e-02,2.476e-01,1.7460e-06,1.935e-04,4.562e-03,2.0585e-04,4.891e-03,1.168e-01,1.3563e-06,5.883e-06,1.485e-04,5.4367e+05,4.677e-06,1.069e-04,8.8179e+00,2.182e-07,5.020e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,125,10669,8590,2079,12602,7.8971e-06,9.723e-03,1.481e-01,1.7460e-06,1.785e-04,3.810e-03,2.0585e-04,4.370e-03,4.783e-02,1.3563e-06,5.603e-06,1.231e-04,5.4367e+05,4.036e-06,5.737e-05,8.8179e+00,2.119e-07,4.089e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,130,10669,8590,2079,12602,7.8971e-06,5.477e-03,7.939e-02,1.7460e-06,1.724e-04,3.281e-03,2.0585e-04,4.582e-03,3.633e-02,1.3563e-06,5.549e-06,1.331e-04,5.4367e+05,9.115e-06,5.947e-04,8.8179e+00,2.150e-07,4.295e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,135,10669,8590,2079,12602,7.8971e-06,2.516e-03,7.583e-02,1.7460e-06,1.706e-04,3.925e-03,2.0585e-04,1.113e-03,1.162e-02,1.3563e-06,5.638e-06,1.569e-04,5.4367e+05,5.619e-06,2.735e-04,8.8179e+00,2.104e-07,4.933e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,140,10669,8590,2079,12602,7.8971e-06,2.082e-03,6.063e-02,1.7460e-06,1.672e-04,4.143e-03,2.0585e-04,7.730e-04,7.156e-03,1.3563e-06,5.521e-06,1.648e-04,5.4367e+05,6.977e-06,4.188e-04,8.8179e+00,2.047e-07,5.133e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,145,10669,8590,2079,12602,7.8971e-06,3.567e-03,1.014e-01,1.7460e-06,1.540e-04,3.149e-03,2.0585e-04,8.927e-04,1.207e-02,1.3563e-06,4.781e-06,1.265e-04,5.4367e+05,6.420e-06,3.826e-04,8.8179e+00,1.799e-07,4.018e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,150,10669,8590,2079,12602,7.8971e-06,3.298e-03,8.674e-02,1.7460e-06,1.531e-04,3.160e-03,2.0585e-04,6.573e-04,7.818e-03,1.3563e-06,4.458e-06,9.931e-05,5.4367e+05,3.960e-06,5.874e-05,8.8179e+00,1.738e-07,3.512e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,155,10669,8590,2079,12602,7.8971e-06,3.665e-03,1.060e-01,1.7460e-06,1.566e-04,3.223e-03,2.0585e-04,9.104e-04,9.653e-03,1.3563e-06,4.411e-06,9.478e-05,5.4367e+05,3.936e-06,8.157e-05,8.8179e+00,1.703e-07,3.432e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,160,10669,8590,2079,12602,7.8971e-06,3.153e-03,6.885e-02,1.7460e-06,1.602e-04,3.267e-03,2.0585e-04,9.636e-04,8.074e-03,1.3563e-06,4.360e-06,9.034e-05,5.4367e+05,4.073e-06,1.035e-04,8.8179e+00,1.731e-07,3.542e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,165,10669,8590,2079,12602,7.8971e-06,3.103e-03,7.924e-02,1.7460e-06,1.616e-04,3.437e-03,2.0585e-04,8.012e-04,9.053e-03,1.3563e-06,4.312e-06,1.043e-04,5.4367e+05,4.250e-06,1.588e-04,8.8179e+00,1.758e-07,4.099e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,170,10669,8590,2079,12602,7.8971e-06,2.877e-03,6.403e-02,1.7460e-06,1.720e-04,3.593e-03,2.0585e-04,6.394e-04,7.197e-03,1.3563e-06,4.511e-06,1.134e-04,5.4367e+05,3.527e-06,5.392e-05,8.8179e+00,1.871e-07,4.407e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,175,10669,8590,2079,12602,7.8971e-06,3.843e-03,8.498e-02,1.7460e-06,1.629e-04,3.476e-03,2.0585e-04,7.865e-04,1.024e-02,1.3563e-06,4.448e-06,1.224e-04,5.4367e+05,3.717e-06,6.552e-05,8.8179e+00,1.843e-07,4.607e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,180,10669,8590,2079,12602,7.8971e-06,3.285e-03,8.404e-02,1.7460e-06,1.640e-04,3.054e-03,2.0585e-04,6.231e-04,7.534e-03,1.3563e-06,4.548e-06,1.112e-04,5.4367e+05,4.369e-06,1.684e-04,8.8179e+00,1.885e-07,4.104e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,185,10669,8590,2079,12602,7.8971e-06,4.633e-03,9.127e-02,1.7460e-06,1.797e-04,3.919e-03,2.0585e-04,1.102e-03,1.498e-02,1.3563e-06,4.804e-06,1.088e-04,5.4367e+05,5.119e-06,2.483e-04,8.8179e+00,1.892e-07,3.674e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,190,10669,8590,2079,12602,7.8971e-06,4.248e-03,8.062e-02,1.7460e-06,2.095e-04,4.823e-03,2.0585e-04,1.114e-03,1.732e-02,1.3563e-06,5.658e-06,1.348e-04,5.4367e+05,3.598e-06,5.472e-05,8.8179e+00,2.152e-07,4.452e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,195,10669,8590,2079,12602,7.8971e-06,4.576e-03,1.533e-01,1.7460e-06,2.372e-04,5.782e-03,2.0585e-04,1.279e-03,2.410e-02,1.3563e-06,6.377e-06,1.612e-04,5.4367e+05,4.032e-06,1.153e-04,8.8179e+00,2.313e-07,5.291e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,200,10669,8590,2079,12602,7.8971e-06,4.385e-03,9.574e-02,1.7460e-06,2.623e-04,6.444e-03,2.0585e-04,1.256e-03,1.062e-02,1.3563e-06,7.039e-06,1.796e-04,5.4367e+05,4.100e-06,1.162e-04,8.8179e+00,2.496e-07,5.892e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,205,10669,8590,2079,12602,7.8971e-06,4.570e-03,8.237e-02,1.7460e-06,2.720e-04,6.636e-03,2.0585e-04,1.083e-03,1.684e-02,1.3563e-06,7.448e-06,1.850e-04,5.4367e+05,3.855e-06,7.327e-05,8.8179e+00,2.588e-07,6.077e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,210,10669,8590,2079,12602,7.8971e-06,3.372e-03,7.574e-02,1.7460e-06,2.752e-04,6.580e-03,2.0585e-04,1.026e-03,9.788e-03,1.3563e-06,7.574e-06,1.836e-04,5.4367e+05,4.074e-06,1.339e-04,8.8179e+00,2.620e-07,6.052e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,215,10669,8590,2079,12602,7.8971e-06,3.697e-03,8.364e-02,1.7460e-06,2.613e-04,6.304e-03,2.0585e-04,1.038e-03,1.119e-02,1.3563e-06,7.162e-06,1.769e-04,5.4367e+05,4.465e-06,1.746e-04,8.8179e+00,2.434e-07,5.932e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,220,10669,8590,2079,12602,7.8971e-06,2.909e-03,6.245e-02,1.7460e-06,2.533e-04,5.794e-03,2.0585e-04,7.872e-04,9.727e-03,1.3563e-06,6.982e-06,1.635e-04,5.4367e+05,3.938e-06,8.018e-05,8.8179e+00,2.376e-07,5.573e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,225,10669,8590,2079,12602,7.8971e-06,3.079e-03,8.950e-02,1.7460e-06,2.499e-04,5.372e-03,2.0585e-04,8.122e-04,1.188e-02,1.3563e-06,6.970e-06,1.738e-04,5.4367e+05,4.101e-06,7.894e-05,8.8179e+00,2.354e-07,5.233e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,230,10669,8590,2079,12602,7.8971e-06,2.569e-03,7.770e-02,1.7460e-06,2.504e-04,5.447e-03,2.0585e-04,9.124e-04,1.043e-02,1.3563e-06,7.023e-06,1.768e-04,5.4367e+05,4.222e-06,8.519e-05,8.8179e+00,2.371e-07,5.366e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,235,10669,8590,2079,12602,7.8971e-06,3.166e-03,7.689e-02,1.7460e-06,2.490e-04,5.197e-03,2.0585e-04,8.676e-04,9.212e-03,1.3563e-06,7.063e-06,1.689e-04,5.4367e+05,4.153e-06,7.840e-05,8.8179e+00,2.382e-07,5.372e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,240,10669,8590,2079,12602,7.8971e-06,2.872e-03,6.784e-02,1.7460e-06,2.421e-04,5.083e-03,2.0585e-04,6.284e-04,5.744e-03,1.3563e-06,6.794e-06,1.532e-04,5.4367e+05,4.605e-06,1.406e-04,8.8179e+00,2.338e-07,4.952e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,245,10669,8590,2079,12602,7.8971e-06,3.137e-03,8.830e-02,1.7460e-06,2.291e-04,5.340e-03,2.0585e-04,7.902e-04,8.788e-03,1.3563e-06,6.060e-06,1.248e-04,5.4367e+05,5.036e-06,2.376e-04,8.8179e+00,2.061e-07,3.602e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,250,10669,8590,2079,12602,7.8971e-06,2.011e-03,5.230e-02,1.7460e-06,2.255e-04,5.553e-03,2.0585e-04,9.681e-04,8.894e-03,1.3563e-06,5.803e-06,1.074e-04,5.4367e+05,4.146e-06,9.385e-05,8.8179e+00,2.011e-07,2.975e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,255,10669,8590,2079,12602,7.8971e-06,2.286e-03,5.744e-02,1.7460e-06,2.149e-04,5.629e-03,2.0585e-04,9.220e-04,8.569e-03,1.3563e-06,5.625e-06,1.041e-04,5.4367e+05,4.176e-06,8.794e-05,8.8179e+00,1.996e-07,3.714e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,260,10669,8590,2079,12602,7.8971e-06,2.115e-03,8.729e-02,1.7460e-06,2.011e-04,5.462e-03,2.0585e-04,6.830e-04,5.676e-03,1.3563e-06,5.360e-06,1.103e-04,5.4367e+05,4.264e-06,1.223e-04,8.8179e+00,1.984e-07,4.296e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,265,10669,8590,2079,12602,7.8971e-06,3.293e-03,1.598e-01,1.7460e-06,1.785e-04,5.214e-03,2.0585e-04,1.076e-03,1.914e-02,1.3563e-06,4.734e-06,1.059e-04,5.4367e+05,4.111e-06,5.805e-05,8.8179e+00,1.814e-07,4.202e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,270,10669,8590,2079,12602,7.8971e-06,2.882e-03,4.980e-02,1.7460e-06,1.729e-04,4.598e-03,2.0585e-04,9.952e-04,8.899e-03,1.3563e-06,4.602e-06,1.011e-04,5.4367e+05,4.353e-06,1.476e-04,8.8179e+00,1.829e-07,4.044e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,275,10669,8590,2079,12602,7.8971e-06,3.614e-03,8.382e-02,1.7460e-06,1.597e-04,3.369e-03,2.0585e-04,9.618e-04,1.039e-02,1.3563e-06,4.422e-06,9.632e-05,5.4367e+05,4.216e-06,1.475e-04,8.8179e+00,1.811e-07,3.814e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,280,10669,8590,2079,12602,7.8971e-06,3.407e-03,1.178e-01,1.7460e-06,1.592e-04,2.624e-03,2.0585e-04,8.600e-04,1.034e-02,1.3563e-06,4.464e-06,9.206e-05,5.4367e+05,3.659e-06,6.866e-05,8.8179e+00,1.892e-07,3.588e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,285,10669,8590,2079,12602,7.8971e-06,4.008e-03,1.072e-01,1.7460e-06,1.725e-04,4.921e-03,2.0585e-04,1.094e-03,1.351e-02,1.3563e-06,4.711e-06,1.381e-04,5.4367e+05,3.738e-06,5.656e-05,8.8179e+00,1.948e-07,4.547e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,290,10669,8590,2079,12602,7.8971e-06,3.662e-03,8.736e-02,1.7460e-06,1.890e-04,6.492e-03,2.0585e-04,1.083e-03,8.499e-03,1.3563e-06,5.093e-06,1.824e-04,5.4367e+05,3.601e-06,5.484e-05,8.8179e+00,2.068e-07,6.018e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,295,10669,8590,2079,12602,7.8971e-06,4.020e-03,1.331e-01,1.7460e-06,1.675e-04,5.297e-03,2.0585e-04,9.259e-04,1.453e-02,1.3563e-06,4.711e-06,1.482e-04,5.4367e+05,3.922e-06,6.196e-05,8.8179e+00,1.942e-07,4.839e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,300,10669,8590,2079,12602,7.8971e-06,3.501e-03,8.862e-02,1.7460e-06,1.658e-04,4.886e-03,2.0585e-04,1.089e-03,1.391e-02,1.3563e-06,4.858e-06,1.363e-04,5.4367e+05,5.225e-06,2.741e-04,8.8179e+00,2.015e-07,4.404e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,305,10669,8590,2079,12602,7.8971e-06,3.163e-03,8.547e-02,1.7460e-06,1.956e-04,6.766e-03,2.0585e-04,9.131e-04,1.150e-02,1.3563e-06,5.484e-06,1.886e-04,5.4367e+05,4.934e-06,2.678e-04,8.8179e+00,2.204e-07,6.061e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,310,10669,8590,2079,12602,7.8971e-06,2.515e-03,6.646e-02,1.7460e-06,2.218e-04,8.081e-03,2.0585e-04,8.480e-04,8.199e-03,1.3563e-06,6.176e-06,2.251e-04,5.4367e+05,4.356e-06,1.800e-04,8.8179e+00,2.453e-07,7.211e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,315,10669,8590,2079,12602,7.8971e-06,3.068e-03,1.011e-01,1.7460e-06,2.376e-04,8.889e-03,2.0585e-04,9.599e-04,1.449e-02,1.3563e-06,6.538e-06,2.477e-04,5.4367e+05,4.089e-06,1.402e-04,8.8179e+00,2.497e-07,7.928e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,320,10669,8590,2079,12602,7.8971e-06,3.542e-03,7.732e-02,1.7460e-06,2.517e-04,9.379e-03,2.0585e-04,1.134e-03,1.192e-02,1.3563e-06,6.825e-06,2.611e-04,5.4367e+05,3.961e-06,1.581e-04,8.8179e+00,2.551e-07,8.326e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,325,10669,8590,2079,12602,7.8971e-06,4.421e-03,1.013e-01,1.7460e-06,2.408e-04,9.008e-03,2.0585e-04,1.469e-03,1.926e-02,1.3563e-06,6.416e-06,2.486e-04,5.4367e+05,4.713e-06,2.221e-04,8.8179e+00,2.331e-07,7.708e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,330,10669,8590,2079,12602,7.8971e-06,4.878e-03,9.185e-02,1.7460e-06,2.359e-04,8.517e-03,2.0585e-04,2.050e-03,3.629e-02,1.3563e-06,6.289e-06,2.335e-04,5.4367e+05,7.441e-06,3.112e-04,8.8179e+00,2.265e-07,7.084e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,335,10669,8590,2079,12602,7.8971e-06,4.247e-03,7.644e-02,1.7460e-06,2.280e-04,7.733e-03,2.0585e-04,1.866e-03,2.301e-02,1.3563e-06,5.964e-06,2.118e-04,5.4367e+05,4.137e-06,1.403e-04,8.8179e+00,2.116e-07,6.408e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,340,10669,8590,2079,12602,7.8971e-06,3.756e-03,8.150e-02,1.7460e-06,2.221e-04,7.209e-03,2.0585e-04,2.274e-03,2.123e-02,1.3563e-06,5.719e-06,1.971e-04,5.4367e+05,3.842e-06,7.362e-05,8.8179e+00,2.032e-07,5.939e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,345,10669,8590,2079,12602,7.8971e-06,5.084e-03,1.601e-01,1.7460e-06,2.098e-04,7.125e-03,2.0585e-04,3.338e-03,2.194e-02,1.3563e-06,5.533e-06,1.941e-04,5.4367e+05,6.564e-06,3.843e-04,8.8179e+00,1.988e-07,5.775e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,350,10669,8590,2079,12602,7.8971e-06,4.121e-03,1.058e-01,1.7460e-06,2.059e-04,6.917e-03,2.0585e-04,1.163e-03,1.073e-02,1.3563e-06,5.483e-06,1.882e-04,5.4367e+05,8.088e-06,5.273e-04,8.8179e+00,2.019e-07,5.574e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,355,10669,8590,2079,12602,7.8971e-06,3.736e-03,8.044e-02,1.7460e-06,1.916e-04,5.946e-03,2.0585e-04,9.384e-04,9.146e-03,1.3563e-06,5.118e-06,1.620e-04,5.4367e+05,5.977e-06,3.652e-04,8.8179e+00,1.903e-07,4.830e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,360,10669,8590,2079,12602,7.8971e-06,3.431e-03,7.108e-02,1.7460e-06,1.827e-04,4.795e-03,2.0585e-04,7.621e-04,1.143e-02,1.3563e-06,4.839e-06,1.305e-04,5.4367e+05,6.452e-06,4.094e-04,8.8179e+00,1.855e-07,3.881e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,365,10669,8590,2079,12602,7.8971e-06,3.343e-03,8.479e-02,1.7460e-06,1.925e-04,4.923e-03,2.0585e-04,7.004e-04,1.076e-02,1.3563e-06,5.031e-06,1.337e-04,5.4367e+05,5.638e-06,3.352e-04,8.8179e+00,1.841e-07,3.945e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,370,10669,8590,2079,12602,7.8971e-06,3.283e-03,8.600e-02,1.7460e-06,2.043e-04,4.786e-03,2.0585e-04,6.060e-04,6.409e-03,1.3563e-06,5.403e-06,1.299e-04,5.4367e+05,3.322e-06,6.467e-05,8.8179e+00,1.945e-07,3.825e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,375,10669,8590,2079,12602,7.8971e-06,3.901e-03,1.275e-01,1.7460e-06,2.122e-04,3.770e-03,2.0585e-04,6.858e-04,6.853e-03,1.3563e-06,5.820e-06,1.131e-04,5.4367e+05,4.306e-06,2.095e-04,8.8179e+00,2.053e-07,3.619e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,380,10669,8590,2079,12602,7.8971e-06,2.906e-03,7.349e-02,1.7460e-06,2.207e-04,4.420e-03,2.0585e-04,6.848e-04,6.434e-03,1.3563e-06,6.171e-06,1.392e-04,5.4367e+05,3.912e-06,1.652e-04,8.8179e+00,2.178e-07,4.381e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,385,10669,8590,2079,12602,7.8971e-06,3.109e-03,9.006e-02,1.7460e-06,2.204e-04,4.733e-03,2.0585e-04,8.496e-04,1.328e-02,1.3563e-06,6.122e-06,1.486e-04,5.4367e+05,4.983e-06,2.447e-04,8.8179e+00,2.118e-07,4.645e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,390,10669,8590,2079,12602,7.8971e-06,2.709e-03,6.044e-02,1.7460e-06,2.280e-04,5.086e-03,2.0585e-04,8.884e-04,1.051e-02,1.3563e-06,6.219e-06,1.394e-04,5.4367e+05,4.815e-06,1.533e-04,8.8179e+00,2.150e-07,4.315e-06
RANS_SST_WD_0.01-20_NN_Drift_Seed2_Second,SST,395,10669,8590,2079,12602,7.8971e-06,2.784e-03,8.912e-02,1.7460e-06,2.370e-04,6.175e-03,2.0585e-04,1.137e-03,9.777e-03,1.3563e-06,6.226e-06,1.521e-04,5.4367e+05,4.037e-06,8.473e-05,8.8179e+00,2.113e-07,4.950e-06
RANS_SST_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SST,5,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SST,10,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SST,15,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SST,20,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SST,25,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SST,30,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SST,35,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SST,40,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SST,45,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SST,50,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SST,55,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SST,60,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
