case,model,step,n_fixed,n_fixed_wallband,n_fixed_outer,n_moved,Eddy_Viscosity_band_scale,Eddy_Viscosity_band_rms_rel,Eddy_Viscosity_band_max_rel,Eddy_Viscosity_outer_scale,Eddy_Viscosity_outer_rms_rel,Eddy_Viscosity_outer_max_rel,Nu_Tilde_band_scale,Nu_Tilde_band_rms_rel,Nu_Tilde_band_max_rel,Nu_Tilde_outer_scale,Nu_Tilde_outer_rms_rel,Nu_Tilde_outer_max_rel
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,315,14275,12233,2042,15681,8.1694e-06,3.538e-03,3.239e-02,2.1746e-08,2.255e-04,6.068e-03,8.1709e-06,3.539e-03,3.236e-02,8.3544e-08,9.774e-05,1.907e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,320,14275,12233,2042,15681,8.1695e-06,3.568e-03,2.960e-02,2.1746e-08,2.153e-04,6.150e-03,8.1709e-06,3.569e-03,2.965e-02,8.3544e-08,8.816e-05,1.932e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,325,14275,12233,2042,15681,8.1695e-06,3.592e-03,2.942e-02,2.1746e-08,1.970e-04,5.924e-03,8.1709e-06,3.593e-03,2.939e-02,8.3544e-08,8.062e-05,1.861e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,330,14275,12233,2042,15681,8.1695e-06,3.622e-03,3.005e-02,2.1746e-08,1.835e-04,5.367e-03,8.1709e-06,3.623e-03,3.017e-02,8.3544e-08,7.651e-05,1.687e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,335,14275,12233,2042,15681,8.1695e-06,3.648e-03,3.240e-02,2.1746e-08,1.739e-04,4.313e-03,8.1709e-06,3.649e-03,3.240e-02,8.3544e-08,7.496e-05,1.356e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,340,14275,12233,2042,15681,8.1695e-06,3.685e-03,2.933e-02,2.1746e-08,1.821e-04,3.603e-03,8.1709e-06,3.687e-03,2.945e-02,8.3544e-08,8.005e-05,1.352e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,345,14275,12233,2042,15681,8.1695e-06,3.745e-03,3.137e-02,2.1746e-08,1.897e-04,4.166e-03,8.1709e-06,3.747e-03,3.137e-02,8.3544e-08,8.523e-05,1.787e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,350,14275,12233,2042,15681,8.1695e-06,3.771e-03,3.017e-02,2.1746e-08,1.935e-04,4.594e-03,8.1709e-06,3.771e-03,3.012e-02,8.3544e-08,9.002e-05,2.158e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,355,14275,12233,2042,15681,8.1695e-06,3.803e-03,3.138e-02,2.1746e-08,1.753e-04,4.616e-03,8.1709e-06,3.805e-03,3.141e-02,8.3544e-08,8.239e-05,2.149e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,360,14275,12233,2042,15681,8.1695e-06,3.858e-03,2.941e-02,2.1746e-08,1.710e-04,4.467e-03,8.1709e-06,3.860e-03,2.935e-02,8.3544e-08,7.758e-05,1.958e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,365,14275,12233,2042,15681,8.1695e-06,3.899e-03,2.830e-02,2.1746e-08,1.643e-04,4.290e-03,8.1709e-06,3.901e-03,2.831e-02,8.3544e-08,7.221e-05,1.440e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,370,14275,12233,2042,15681,8.1695e-06,3.922e-03,3.006e-02,2.1746e-08,1.650e-04,4.053e-03,8.1709e-06,3.923e-03,3.017e-02,8.3544e-08,7.215e-05,1.545e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,375,14275,12233,2042,15681,8.1695e-06,3.937e-03,3.425e-02,2.1746e-08,1.502e-04,2.981e-03,8.1709e-06,3.939e-03,3.426e-02,8.3544e-08,6.610e-05,1.404e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,380,14275,12233,2042,15681,8.1695e-06,3.975e-03,3.171e-02,2.1746e-08,1.408e-04,2.577e-03,8.1709e-06,3.977e-03,3.158e-02,8.3544e-08,6.260e-05,1.314e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,385,14275,12233,2042,15681,8.1695e-06,4.014e-03,3.012e-02,2.1746e-08,1.410e-04,3.072e-03,8.1709e-06,4.015e-03,3.011e-02,8.3544e-08,6.429e-05,1.673e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,390,14275,12233,2042,15681,8.1695e-06,4.016e-03,2.804e-02,2.1746e-08,1.504e-04,3.559e-03,8.1709e-06,4.017e-03,2.793e-02,8.3544e-08,6.882e-05,1.938e-03
RANS_SA_WD_0.01-20_NN_Drift_Seed2_Second,SA,395,14275,12233,2042,15681,8.1695e-06,3.980e-03,2.845e-02,2.1746e-08,1.580e-04,4.239e-03,8.1709e-06,3.981e-03,2.843e-02,8.3544e-08,7.551e-05,2.307e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,5,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7077e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7094e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,10,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7077e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,15,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7077e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,20,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,25,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,30,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,35,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,40,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,45,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,50,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,55,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,60,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,65,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,70,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,75,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,80,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,85,29956,12233,17723,0,8.1683e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,90,29956,12233,17723,0,8.1683e-06,0.000e+00,0.000e+00,8.7080e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7097e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,95,29956,12233,17723,0,8.1683e-06,0.000e+00,0.000e+00,8.7080e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7097e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,100,29956,12233,17723,0,8.1683e-06,0.000e+00,0.000e+00,8.7080e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7097e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,105,29956,12233,17723,0,8.1683e-06,0.000e+00,0.000e+00,8.7080e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7097e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,110,29956,12233,17723,0,8.1683e-06,0.000e+00,0.000e+00,8.7080e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7097e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,115,29956,12233,17723,0,8.1684e-06,0.000e+00,0.000e+00,8.7081e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7097e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,120,29956,12233,17723,0,8.1684e-06,0.000e+00,0.000e+00,8.7081e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7098e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,125,29956,12233,17723,0,8.1684e-06,0.000e+00,0.000e+00,8.7081e-06,0.000e+00,0.000e+00,8.1700e-06,0.000e+00,0.000e+00,8.7098e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,130,29956,12233,17723,0,8.1684e-06,0.000e+00,0.000e+00,8.7081e-06,0.000e+00,0.000e+00,8.1700e-06,0.000e+00,0.000e+00,8.7098e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,135,29956,12233,17723,0,8.1684e-06,0.000e+00,0.000e+00,8.7082e-06,0.000e+00,0.000e+00,8.1700e-06,0.000e+00,0.000e+00,8.7098e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,140,29956,12233,17723,0,8.1685e-06,0.000e+00,0.000e+00,8.7082e-06,0.000e+00,0.000e+00,8.1700e-06,0.000e+00,0.000e+00,8.7098e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,145,29956,12233,17723,0,8.1685e-06,0.000e+00,0.000e+00,8.7082e-06,0.000e+00,0.000e+00,8.1700e-06,0.000e+00,0.000e+00,8.7099e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,150,29956,12233,17723,0,8.1685e-06,0.000e+00,0.000e+00,8.7082e-06,0.000e+00,0.000e+00,8.1700e-06,0.000e+00,0.000e+00,8.7099e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,155,29956,12233,17723,0,8.1685e-06,0.000e+00,0.000e+00,8.7082e-06,0.000e+00,0.000e+00,8.1701e-06,0.000e+00,0.000e+00,8.7099e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,160,29956,12233,17723,0,8.1686e-06,0.000e+00,0.000e+00,8.7083e-06,0.000e+00,0.000e+00,8.1701e-06,0.000e+00,0.000e+00,8.7099e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,165,29956,12233,17723,0,8.1686e-06,0.000e+00,0.000e+00,8.7083e-06,0.000e+00,0.000e+00,8.1701e-06,0.000e+00,0.000e+00,8.7100e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,170,29956,12233,17723,0,8.1686e-06,0.000e+00,0.000e+00,8.7083e-06,0.000e+00,0.000e+00,8.1702e-06,0.000e+00,0.000e+00,8.7100e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,175,29956,12233,17723,0,8.1687e-06,0.000e+00,0.000e+00,8.7084e-06,0.000e+00,0.000e+00,8.1702e-06,0.000e+00,0.000e+00,8.7100e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,180,29956,12233,17723,0,8.1687e-06,0.000e+00,0.000e+00,8.7084e-06,0.000e+00,0.000e+00,8.1702e-06,0.000e+00,0.000e+00,8.7101e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,185,29956,12233,17723,0,8.1687e-06,0.000e+00,0.000e+00,8.7084e-06,0.000e+00,0.000e+00,8.1702e-06,0.000e+00,0.000e+00,8.7101e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,190,29956,12233,17723,0,8.1688e-06,0.000e+00,0.000e+00,8.7085e-06,0.000e+00,0.000e+00,8.1703e-06,0.000e+00,0.000e+00,8.7101e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,195,29956,12233,17723,0,8.1688e-06,0.000e+00,0.000e+00,8.7085e-06,0.000e+00,0.000e+00,8.1703e-06,0.000e+00,0.000e+00,8.7102e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,200,27780,12233,15547,2176,8.1688e-06,8.860e-08,2.394e-06,8.7085e-06,8.052e-05,5.647e-03,8.1703e-06,6.195e-08,1.614e-06,8.7102e-06,8.285e-05,5.839e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,205,27780,12233,15547,2176,8.1689e-06,4.455e-07,1.205e-05,8.7086e-06,1.423e-04,8.718e-03,8.1704e-06,4.329e-07,1.213e-05,8.7102e-06,1.418e-04,8.721e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,210,27780,12233,15547,2176,8.1689e-06,6.849e-07,1.926e-05,8.7086e-06,1.458e-04,8.700e-03,8.1704e-06,6.881e-07,1.931e-05,8.7103e-06,1.450e-04,8.702e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,215,27780,12233,15547,2176,8.1689e-06,9.235e-07,2.321e-05,8.7087e-06,1.450e-04,8.686e-03,8.1704e-06,9.244e-07,2.326e-05,8.7103e-06,1.443e-04,8.688e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,220,27780,12233,15547,2176,8.1690e-06,1.080e-06,2.499e-05,8.7087e-06,1.453e-04,8.679e-03,8.1705e-06,1.081e-06,2.499e-05,8.7103e-06,1.445e-04,8.681e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,225,27780,12233,15547,2176,8.1690e-06,1.187e-06,2.605e-05,8.7087e-06,1.454e-04,8.678e-03,8.1705e-06,1.193e-06,2.605e-05,8.7104e-06,1.446e-04,8.681e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,230,27780,12233,15547,2176,8.1691e-06,1.234e-06,2.639e-05,8.7088e-06,1.454e-04,8.678e-03,8.1705e-06,1.243e-06,2.638e-05,8.7104e-06,1.446e-04,8.681e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,235,27780,12233,15547,2176,8.1691e-06,1.292e-06,2.644e-05,8.7088e-06,1.454e-04,8.678e-03,8.1706e-06,1.303e-06,2.649e-05,8.7104e-06,1.446e-04,8.680e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,240,27780,12233,15547,2176,8.1691e-06,1.297e-06,2.572e-05,8.7088e-06,1.454e-04,8.678e-03,8.1706e-06,1.310e-06,2.571e-05,8.7105e-06,1.446e-04,8.680e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,245,27780,12233,15547,2176,8.1692e-06,1.366e-06,2.633e-05,8.7088e-06,1.454e-04,8.677e-03,8.1706e-06,1.380e-06,2.638e-05,8.7105e-06,1.446e-04,8.679e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,250,27780,12233,15547,2176,8.1692e-06,1.420e-06,2.591e-05,8.7089e-06,1.454e-04,8.677e-03,8.1707e-06,1.432e-06,2.591e-05,8.7105e-06,1.446e-04,8.679e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,255,27780,12233,15547,2176,8.1692e-06,1.461e-06,2.591e-05,8.7089e-06,1.454e-04,8.676e-03,8.1707e-06,1.474e-06,2.594e-05,8.7105e-06,1.446e-04,8.679e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,260,27780,12233,15547,2176,8.1693e-06,1.534e-06,2.524e-05,8.7089e-06,1.454e-04,8.676e-03,8.1707e-06,1.545e-06,2.521e-05,8.7105e-06,1.446e-04,8.679e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,265,27780,12233,15547,2176,8.1693e-06,1.556e-06,2.530e-05,8.7089e-06,1.455e-04,8.677e-03,8.1707e-06,1.572e-06,2.532e-05,8.7106e-06,1.447e-04,8.679e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,270,27780,12233,15547,2176,8.1693e-06,1.612e-06,2.441e-05,8.7090e-06,1.455e-04,8.677e-03,8.1708e-06,1.624e-06,2.440e-05,8.7106e-06,1.447e-04,8.679e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,275,27780,12233,15547,2176,8.1693e-06,1.615e-06,2.413e-05,8.7090e-06,1.455e-04,8.677e-03,8.1708e-06,1.634e-06,2.415e-05,8.7106e-06,1.447e-04,8.680e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,280,27780,12233,15547,2176,8.1694e-06,1.663e-06,2.352e-05,8.7090e-06,1.455e-04,8.678e-03,8.1708e-06,1.680e-06,2.351e-05,8.7106e-06,1.447e-04,8.680e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,285,27780,12233,15547,2176,8.1694e-06,1.720e-06,2.405e-05,8.7090e-06,1.455e-04,8.678e-03,8.1708e-06,1.739e-06,2.407e-05,8.7106e-06,1.447e-04,8.680e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,290,27780,12233,15547,2176,8.1694e-06,1.810e-06,2.366e-05,8.7090e-06,1.455e-04,8.678e-03,8.1708e-06,1.833e-06,2.368e-05,8.7106e-06,1.447e-04,8.680e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,295,27780,12233,15547,2176,8.1694e-06,2.014e-06,2.463e-05,8.7090e-06,1.454e-04,8.677e-03,8.1708e-06,2.035e-06,2.463e-05,8.7106e-06,1.447e-04,8.680e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,300,27780,12233,15547,2176,8.1694e-06,2.261e-06,2.836e-05,8.7090e-06,1.455e-04,8.677e-03,8.1708e-06,2.288e-06,2.852e-05,8.7106e-06,1.447e-04,8.679e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,305,27780,12233,15547,2176,8.1694e-06,2.660e-06,3.437e-05,8.7090e-06,1.455e-04,8.676e-03,8.1709e-06,2.686e-06,3.459e-05,8.7106e-06,1.447e-04,8.678e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,310,27780,12233,15547,2176,8.1694e-06,3.137e-06,4.052e-05,8.7090e-06,1.455e-04,8.676e-03,8.1709e-06,3.168e-06,4.074e-05,8.7106e-06,1.447e-04,8.678e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,315,27780,12233,15547,2176,8.1694e-06,3.742e-06,4.681e-05,8.7090e-06,1.455e-04,8.675e-03,8.1709e-06,3.775e-06,4.703e-05,8.7106e-06,1.447e-04,8.678e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,320,27780,12233,15547,2176,8.1695e-06,4.459e-06,5.322e-05,8.7090e-06,1.456e-04,8.675e-03,8.1709e-06,4.495e-06,5.348e-05,8.7106e-06,1.448e-04,8.678e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,325,27780,12233,15547,2176,8.1695e-06,5.287e-06,6.040e-05,8.7090e-06,1.456e-04,8.675e-03,8.1709e-06,5.329e-06,6.069e-05,8.7106e-06,1.448e-04,8.678e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,330,27780,12233,15547,2176,8.1695e-06,6.236e-06,6.824e-05,8.7090e-06,1.457e-04,8.675e-03,8.1709e-06,6.280e-06,6.857e-05,8.7106e-06,1.449e-04,8.678e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,335,27780,12233,15547,2176,8.1695e-06,7.294e-06,7.654e-05,8.7090e-06,1.458e-04,8.675e-03,8.1709e-06,7.342e-06,7.686e-05,8.7106e-06,1.450e-04,8.678e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,340,27780,12233,15547,2176,8.1695e-06,8.467e-06,8.500e-05,8.7090e-06,1.460e-04,8.676e-03,8.1709e-06,8.519e-06,8.537e-05,8.7106e-06,1.452e-04,8.678e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,345,27780,12233,15547,2176,8.1695e-06,9.747e-06,9.385e-05,8.7090e-06,1.462e-04,8.676e-03,8.1709e-06,9.804e-06,9.428e-05,8.7106e-06,1.454e-04,8.678e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,350,27780,12233,15547,2176,8.1695e-06,1.113e-05,1.032e-04,8.7090e-06,1.464e-04,8.676e-03,8.1709e-06,1.119e-05,1.036e-04,8.7106e-06,1.456e-04,8.679e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,355,27780,12233,15547,2176,8.1695e-06,1.261e-05,1.129e-04,8.7090e-06,1.466e-04,8.677e-03,8.1709e-06,1.267e-05,1.133e-04,8.7106e-06,1.459e-04,8.679e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,360,27780,12233,15547,2176,8.1695e-06,1.417e-05,1.229e-04,8.7090e-06,1.469e-04,8.678e-03,8.1709e-06,1.424e-05,1.233e-04,8.7106e-06,1.462e-04,8.680e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,365,27780,12233,15547,2176,8.1695e-06,1.581e-05,1.330e-04,8.7090e-06,1.473e-04,8.679e-03,8.1709e-06,1.588e-05,1.335e-04,8.7106e-06,1.465e-04,8.681e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,370,27780,12233,15547,2176,8.1695e-06,1.751e-05,1.433e-04,8.7090e-06,1.476e-04,8.680e-03,8.1709e-06,1.758e-05,1.438e-04,8.7105e-06,1.469e-04,8.683e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,375,27780,12233,15547,2176,8.1695e-06,1.926e-05,1.535e-04,8.7090e-06,1.480e-04,8.682e-03,8.1709e-06,1.934e-05,1.539e-04,8.7105e-06,1.473e-04,8.685e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,380,27780,12233,15547,2176,8.1695e-06,2.104e-05,1.637e-04,8.7090e-06,1.485e-04,8.685e-03,8.1709e-06,2.112e-05,1.641e-04,8.7105e-06,1.477e-04,8.688e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,385,27780,12233,15547,2176,8.1695e-06,2.285e-05,1.738e-04,8.7090e-06,1.489e-04,8.689e-03,8.1709e-06,2.292e-05,1.742e-04,8.7105e-06,1.482e-04,8.691e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,390,27780,12233,15547,2176,8.1695e-06,2.465e-05,1.836e-04,8.7089e-06,1.494e-04,8.693e-03,8.1709e-06,2.473e-05,1.841e-04,8.7105e-06,1.486e-04,8.695e-03
RANS_SA_WD_0.05-0.10_ConsGalerkinProj_OneShot_Second,SA,395,27780,12233,15547,2176,8.1695e-06,2.644e-05,1.931e-04,8.7089e-06,1.498e-04,8.698e-03,8.1709e-06,2.652e-05,1.935e-04,8.7105e-06,1.491e-04,8.700e-03
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,5,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7077e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7094e-06,0.000e+00,0.000e+00
