case,model,step,steps_after_event,dCL,dCD,dCDp,dCDv,dCMz
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,441,41,-1.087020e-05,-2.013906e-06,-2.000000e-06,0.000000e+00,7.473970e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,442,42,-1.111860e-05,-2.050805e-06,-2.000000e-06,0.000000e+00,6.961280e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,443,43,-1.120820e-05,-2.068859e-06,-2.000000e-06,0.000000e+00,7.257290e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,444,44,-1.116550e-05,-2.067212e-06,-2.000000e-06,0.000000e+00,8.075214e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,445,45,-1.106200e-05,-2.052497e-06,-2.000000e-06,0.000000e+00,8.925568e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,446,46,-1.127180e-05,-2.021182e-06,-2.000000e-06,0.000000e+00,7.678303e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,447,47,-1.140490e-05,-2.023815e-06,-2.000000e-06,0.000000e+00,6.988116e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,448,48,-1.123040e-05,-2.022873e-06,-2.000000e-06,0.000000e+00,8.720483e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,449,49,-1.099350e-05,-2.028071e-06,-2.000000e-06,0.000000e+00,1.074405e-06
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,450,50,-1.071000e-05,-2.022890e-06,-2.000000e-06,0.000000e+00,1.275412e-06
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,451,51,-1.046300e-05,-2.009286e-06,-2.000000e-06,0.000000e+00,1.407966e-06
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,452,52,-1.027850e-05,-1.983182e-06,-2.000000e-06,0.000000e+00,1.455619e-06
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,453,53,-1.018480e-05,-1.957171e-06,-2.000000e-06,0.000000e+00,1.425676e-06
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,454,54,-1.012840e-05,-1.932756e-06,-2.000000e-06,0.000000e+00,1.375316e-06
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,455,55,-1.016630e-05,-1.927821e-06,-2.000000e-06,0.000000e+00,1.304965e-06
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,456,56,-1.028710e-05,-1.946141e-06,-2.000000e-06,0.000000e+00,1.240076e-06
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,457,57,-1.047500e-05,-1.981551e-06,-2.000000e-06,0.000000e+00,1.185591e-06
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,458,58,-1.072240e-05,-2.023845e-06,-2.000000e-06,0.000000e+00,1.127904e-06
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,459,59,-1.096630e-05,-2.056946e-06,-2.000000e-06,0.000000e+00,1.065454e-06
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,460,60,-1.119680e-05,-2.074212e-06,-2.000000e-06,0.000000e+00,9.889304e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,461,61,-1.138140e-05,-2.073920e-06,-2.000000e-06,0.000000e+00,9.075953e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,462,62,-1.152100e-05,-2.064970e-06,-2.000000e-06,0.000000e+00,8.289777e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,463,63,-1.161560e-05,-2.059495e-06,-2.000000e-06,0.000000e+00,7.728796e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,464,64,-1.168440e-05,-2.063261e-06,-2.000000e-06,0.000000e+00,7.441925e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,465,65,-1.172760e-05,-2.075868e-06,-2.000000e-06,0.000000e+00,7.479370e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,466,66,-1.175060e-05,-2.090013e-06,-2.000000e-06,0.000000e+00,7.690625e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,467,67,-1.176390e-05,-2.099011e-06,-2.000000e-06,0.000000e+00,7.918769e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,468,68,-1.177090e-05,-2.098531e-06,-2.000000e-06,0.000000e+00,8.039003e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,469,69,-1.177810e-05,-2.090114e-06,-2.000000e-06,0.000000e+00,8.008880e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,470,70,-1.179260e-05,-2.078317e-06,-2.000000e-06,0.000000e+00,7.816986e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,471,71,-1.181730e-05,-2.069769e-06,-2.000000e-06,0.000000e+00,7.528787e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,472,72,-1.185390e-05,-2.069106e-06,-2.000000e-06,0.000000e+00,7.231499e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,473,73,-1.189660e-05,-2.075780e-06,-2.000000e-06,0.000000e+00,7.022080e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,474,74,-1.194670e-05,-2.086519e-06,-2.000000e-06,0.000000e+00,6.913785e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,475,75,-1.200280e-05,-2.097137e-06,-2.000000e-06,0.000000e+00,6.910434e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,476,76,-1.206420e-05,-2.104308e-06,-2.000000e-06,0.000000e+00,6.965706e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,477,77,-1.213060e-05,-2.106678e-06,-2.000000e-06,0.000000e+00,7.007610e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,478,78,-1.220120e-05,-2.105449e-06,-2.000000e-06,0.000000e+00,6.970376e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,479,79,-1.227240e-05,-2.103432e-06,-2.000000e-06,0.000000e+00,6.828974e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,480,80,-1.233810e-05,-2.103184e-06,-2.000000e-06,0.000000e+00,6.605561e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,481,81,-1.239130e-05,-2.105636e-06,-2.000000e-06,0.000000e+00,6.354477e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,482,82,-1.242790e-05,-2.109807e-06,-2.000000e-06,0.000000e+00,6.140674e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,483,83,-1.244800e-05,-2.113579e-06,-2.000000e-06,0.000000e+00,6.016561e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,484,84,-1.245640e-05,-2.115055e-06,-2.000000e-06,0.000000e+00,6.004083e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,485,85,-1.246130e-05,-2.113664e-06,-2.000000e-06,0.000000e+00,6.088605e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,486,86,-1.247060e-05,-2.110357e-06,-2.000000e-06,0.000000e+00,6.226315e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,487,87,-1.248970e-05,-2.106916e-06,-2.000000e-06,0.000000e+00,6.361136e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,488,88,-1.251970e-05,-2.104892e-06,-2.000000e-06,0.000000e+00,6.444007e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,489,89,-1.255710e-05,-2.104808e-06,-2.000000e-06,0.000000e+00,6.447470e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,490,90,-1.259680e-05,-2.106060e-06,-2.000000e-06,0.000000e+00,6.371042e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,491,91,-1.263370e-05,-2.107482e-06,-2.000000e-06,0.000000e+00,6.236866e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,492,92,-1.266530e-05,-2.108176e-06,-2.000000e-06,0.000000e+00,6.079086e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,493,93,-1.269210e-05,-2.108020e-06,-2.000000e-06,0.000000e+00,5.932170e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,494,94,-1.271730e-05,-2.107579e-06,-2.000000e-06,0.000000e+00,5.822362e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,495,95,-1.274500e-05,-2.107554e-06,-2.000000e-06,0.000000e+00,5.763523e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,496,96,-1.277810e-05,-2.108180e-06,-2.000000e-06,0.000000e+00,5.756112e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,497,97,-1.281740e-05,-2.109005e-06,-2.000000e-06,0.000000e+00,5.787549e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,498,98,-1.286160e-05,-2.109175e-06,-2.000000e-06,0.000000e+00,5.833726e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,499,99,-1.290740e-05,-2.108062e-06,-2.000000e-06,0.000000e+00,5.863062e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,500,100,-1.295160e-05,-2.105771e-06,-2.000000e-06,0.000000e+00,5.844399e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,501,101,-1.299150e-05,-2.103216e-06,-2.000000e-06,0.000000e+00,5.757713e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,502,102,-1.302630e-05,-2.101679e-06,-2.000000e-06,0.000000e+00,5.603732e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,503,103,-1.305730e-05,-2.102119e-06,-2.000000e-06,0.000000e+00,5.407281e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,504,104,-1.308680e-05,-2.104645e-06,-2.000000e-06,0.000000e+00,5.210986e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,505,105,-1.311790e-05,-2.108432e-06,-2.000000e-06,0.000000e+00,5.060296e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,506,106,-1.315350e-05,-2.112136e-06,-2.000000e-06,0.000000e+00,4.985297e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,507,107,-1.319480e-05,-2.114543e-06,-2.000000e-06,0.000000e+00,4.987245e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,508,108,-1.324200e-05,-2.115099e-06,-2.000000e-06,0.000000e+00,5.036308e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,509,109,-1.329320e-05,-2.114065e-06,-2.000000e-06,0.000000e+00,5.082339e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,510,110,-1.334610e-05,-2.112281e-06,-2.000000e-06,0.000000e+00,5.074655e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,511,111,-1.339750e-05,-2.110689e-06,-2.000000e-06,0.000000e+00,4.982558e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,512,112,-1.344460e-05,-2.109926e-06,-2.000000e-06,0.000000e+00,4.807889e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,513,113,-1.348580e-05,-2.110139e-06,-2.000000e-06,0.000000e+00,4.584483e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,514,114,-1.352090e-05,-2.111057e-06,-2.000000e-06,0.000000e+00,4.365137e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,515,115,-1.355120e-05,-2.112215e-06,-2.000000e-06,0.000000e+00,4.201791e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,516,116,-1.357900e-05,-2.113173e-06,-2.000000e-06,0.000000e+00,4.126842e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,517,117,-1.360660e-05,-2.113640e-06,-2.000000e-06,0.000000e+00,4.142226e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,518,118,-1.363620e-05,-2.113515e-06,-2.000000e-06,0.000000e+00,4.219388e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,519,119,-1.366900e-05,-2.112881e-06,-2.000000e-06,0.000000e+00,4.309289e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,520,120,-1.370540e-05,-2.111994e-06,-2.000000e-06,0.000000e+00,4.358746e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,521,121,-1.374540e-05,-2.111248e-06,-2.000000e-06,0.000000e+00,4.327947e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,522,122,-1.378820e-05,-2.111070e-06,-2.000000e-06,0.000000e+00,4.203880e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,523,123,-1.383330e-05,-2.111738e-06,-2.000000e-06,0.000000e+00,4.005337e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,524,124,-1.387950e-05,-2.113214e-06,-2.000000e-06,0.000000e+00,3.777327e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,525,125,-1.392550e-05,-2.115080e-06,-2.000000e-06,0.000000e+00,3.575960e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,526,126,-1.396990e-05,-2.116677e-06,-2.000000e-06,0.000000e+00,3.448562e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,527,127,-1.401140e-05,-2.117417e-06,-2.000000e-06,0.000000e+00,3.416277e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,528,128,-1.404950e-05,-2.117099e-06,-2.000000e-06,0.000000e+00,3.466263e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,529,129,-1.408420e-05,-2.116034e-06,-2.000000e-06,0.000000e+00,3.557101e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,530,130,-1.411650e-05,-2.114895e-06,-2.000000e-06,0.000000e+00,3.635569e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,531,131,-1.414690e-05,-2.114323e-06,-2.000000e-06,0.000000e+00,3.657791e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,532,132,-1.417570e-05,-2.114527e-06,-2.000000e-06,0.000000e+00,3.605757e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,533,133,-1.420260e-05,-2.115121e-06,-2.000000e-06,0.000000e+00,3.492393e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,534,134,-1.422730e-05,-2.115318e-06,-2.000000e-06,0.000000e+00,3.353684e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,535,135,-1.425000e-05,-2.114401e-06,-2.000000e-06,0.000000e+00,3.232174e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,536,136,-1.427210e-05,-2.112196e-06,-2.000000e-06,0.000000e+00,3.159508e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,537,137,-1.429560e-05,-2.109286e-06,-2.000000e-06,0.000000e+00,3.145287e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,538,138,-1.432310e-05,-2.106791e-06,-2.000000e-06,0.000000e+00,3.175801e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,539,139,-1.435660e-05,-2.105843e-06,-2.000000e-06,0.000000e+00,3.221647e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,540,140,-1.439660e-05,-2.107002e-06,-2.000000e-06,0.000000e+00,3.249907e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,541,141,-1.444180e-05,-2.109931e-06,-2.000000e-06,0.000000e+00,3.235774e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,542,142,-1.448930e-05,-2.113515e-06,-2.000000e-06,0.000000e+00,3.169896e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,543,143,-1.453610e-05,-2.116338e-06,-2.000000e-06,0.000000e+00,3.059985e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,544,144,-1.457850e-05,-2.117321e-06,-2.000000e-06,0.000000e+00,2.927251e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,545,145,-1.461490e-05,-2.116172e-06,-2.000000e-06,0.000000e+00,2.799352e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,546,146,-1.464450e-05,-2.113472e-06,-2.000000e-06,0.000000e+00,2.702010e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,547,147,-1.466880e-05,-2.110362e-06,-2.000000e-06,0.000000e+00,2.651508e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,548,148,-1.469030e-05,-2.108020e-06,-2.000000e-06,0.000000e+00,2.650030e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,549,149,-1.471180e-05,-2.107142e-06,-2.000000e-06,0.000000e+00,2.685248e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,550,150,-1.473590e-05,-2.107707e-06,-2.000000e-06,0.000000e+00,2.734334e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,551,151,-1.476350e-05,-2.109057e-06,-2.000000e-06,0.000000e+00,2.771183e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,552,152,-1.479420e-05,-2.110259e-06,-2.000000e-06,0.000000e+00,2.774446e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,553,153,-1.482610e-05,-2.110550e-06,-2.000000e-06,0.000000e+00,2.733715e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,554,154,-1.485760e-05,-2.109673e-06,-2.000000e-06,0.000000e+00,2.651929e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,555,155,-1.488750e-05,-2.107952e-06,-2.000000e-06,0.000000e+00,2.543569e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,556,156,-1.491590e-05,-2.106115e-06,-2.000000e-06,0.000000e+00,2.429615e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,557,157,-1.494450e-05,-2.104948e-06,-2.000000e-06,0.000000e+00,2.331100e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,558,158,-1.497540e-05,-2.104952e-06,-2.000000e-06,0.000000e+00,2.263153e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,559,159,-1.501000e-05,-2.106154e-06,-2.000000e-06,0.000000e+00,2.230925e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,560,160,-1.504830e-05,-2.108127e-06,-2.000000e-06,0.000000e+00,2.228248e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,561,161,-1.508890e-05,-2.110187e-06,-2.000000e-06,0.000000e+00,2.239315e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,562,162,-1.512960e-05,-2.111677e-06,-2.000000e-06,0.000000e+00,2.243208e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,563,163,-1.516780e-05,-2.112199e-06,-2.000000e-06,0.000000e+00,2.220423e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,564,164,-1.520230e-05,-2.111713e-06,-2.000000e-06,0.000000e+00,2.159683e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,565,165,-1.523310e-05,-2.110513e-06,-2.000000e-06,0.000000e+00,2.062766e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,566,166,-1.526140e-05,-2.109079e-06,-2.000000e-06,0.000000e+00,1.945161e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,567,167,-1.528890e-05,-2.107911e-06,-2.000000e-06,0.000000e+00,1.831560e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,568,168,-1.531710e-05,-2.107369e-06,-2.000000e-06,0.000000e+00,1.747225e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,569,169,-1.534660e-05,-2.107588e-06,-2.000000e-06,0.000000e+00,1.708189e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,570,170,-1.537710e-05,-2.108461e-06,-2.000000e-06,0.000000e+00,1.714294e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,571,171,-1.540830e-05,-2.109680e-06,-2.000000e-06,0.000000e+00,1.748205e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,572,172,-1.543960e-05,-2.110840e-06,-2.000000e-06,0.000000e+00,1.781304e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,573,173,-1.547080e-05,-2.111575e-06,-2.000000e-06,0.000000e+00,1.784434e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,574,174,-1.550240e-05,-2.111681e-06,-2.000000e-06,0.000000e+00,1.739254e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,575,175,-1.553480e-05,-2.111195e-06,-2.000000e-06,0.000000e+00,1.645578e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,576,176,-1.556800e-05,-2.110393e-06,-2.000000e-06,0.000000e+00,1.521596e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,577,177,-1.560140e-05,-2.109685e-06,-2.000000e-06,0.000000e+00,1.396834e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,578,178,-1.563440e-05,-2.109462e-06,-2.000000e-06,0.000000e+00,1.300657e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,579,179,-1.566620e-05,-2.109933e-06,-2.000000e-06,0.000000e+00,1.250980e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,580,180,-1.569660e-05,-2.111035e-06,-2.000000e-06,0.000000e+00,1.247669e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,581,181,-1.572650e-05,-2.112455e-06,-2.000000e-06,0.000000e+00,1.273167e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,582,182,-1.575650e-05,-2.113752e-06,-2.000000e-06,0.000000e+00,1.299926e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,583,183,-1.578790e-05,-2.114537e-06,-2.000000e-06,0.000000e+00,1.301487e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,584,184,-1.582090e-05,-2.114610e-06,-2.000000e-06,0.000000e+00,1.262678e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,585,185,-1.585490e-05,-2.114034e-06,-2.000000e-06,0.000000e+00,1.184892e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,586,186,-1.588820e-05,-2.113091e-06,-2.000000e-06,0.000000e+00,1.084590e-07
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,587,187,-1.591930e-05,-2.112158e-06,-2.000000e-06,0.000000e+00,9.859640e-08
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,588,188,-1.594720e-05,-2.111567e-06,-2.000000e-06,0.000000e+00,9.110630e-08
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,589,189,-1.597220e-05,-2.111500e-06,-2.000000e-06,0.000000e+00,8.715350e-08
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,590,190,-1.599570e-05,-2.111947e-06,-2.000000e-06,0.000000e+00,8.651340e-08
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,591,191,-1.601990e-05,-2.112736e-06,-2.000000e-06,0.000000e+00,8.779970e-08
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,592,192,-1.604650e-05,-2.113615e-06,-2.000000e-06,0.000000e+00,8.911130e-08
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,593,193,-1.607640e-05,-2.114338e-06,-2.000000e-06,0.000000e+00,8.879020e-08
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,594,194,-1.610890e-05,-2.114737e-06,-2.000000e-06,0.000000e+00,8.597380e-08
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,595,195,-1.614250e-05,-2.114759e-06,-2.000000e-06,0.000000e+00,8.075490e-08
