node,x,y,wall_distance_solver,moved_event_00009,in_quad_layer,displacement_event_00009
439,-0.352564,0.349054,4.912421e-01,1,0,1.977e-03
440,-0.318889,0.366889,4.801144e-01,1,0,3.477e-03
441,6.843923,3.362131,6.742058e+00,1,0,2.252e-02
442,7.331786,3.504544,7.236943e+00,1,0,8.829e-02
443,7.119383,4.020857,7.322168e+00,1,0,3.491e-02
444,48.249374,-30.952314,5.648495e+01,0,0,0.000e+00
445,46.102478,-37.075199,5.838496e+01,0,0,0.000e+00
446,53.839119,-37.111881,6.456984e+01,0,0,0.000e+00
447,18.106890,-8.752813,1.921607e+01,1,0,2.010e-01
448,17.090799,-8.575875,1.823347e+01,1,0,1.442e-01
449,16.929359,-9.541888,1.856858e+01,1,0,1.573e-01
450,0.212990,0.476308,4.183062e-01,1,0,1.200e-03
451,0.199351,0.510673,4.532019e-01,1,0,4.084e-03
452,0.167283,0.496119,4.403285e-01,1,0,5.278e-03
453,2.184847,1.319275,1.773231e+00,1,0,1.374e-02
454,2.163160,1.214950,1.681976e+00,1,0,1.682e-02
455,2.270910,1.242034,1.777037e+00,1,0,1.611e-02
456,20.736532,13.323210,2.381257e+01,0,0,0.000e+00
457,21.242216,11.778817,2.341982e+01,0,0,0.000e+00
458,22.780519,12.226262,2.497744e+01,0,0,0.000e+00
459,-0.075030,-0.303626,2.946524e-01,1,0,3.262e-03
460,-0.072104,-0.326318,3.147994e-01,1,0,2.319e-03
461,-0.050487,-0.318940,3.007036e-01,1,0,6.703e-04
462,35.712116,54.702820,6.478680e+01,0,0,0.000e+00
463,39.245262,60.446426,7.152951e+01,0,0,0.000e+00
464,32.578327,63.316708,7.075448e+01,0,0,0.000e+00
465,57.408089,16.631136,5.880873e+01,0,0,0.000e+00
466,58.688820,11.468697,5.881778e+01,0,0,0.000e+00
467,63.848568,12.764403,6.413168e+01,0,0,0.000e+00
468,7.184264,0.703813,6.224185e+00,1,0,6.388e-02
469,7.611804,0.743743,6.653502e+00,1,0,4.493e-02
470,7.557879,1.165114,6.660576e+00,1,0,6.979e-02
471,2.621729,-0.444617,1.681573e+00,1,0,1.025e-02
472,2.699880,-0.555811,1.788440e+00,1,0,1.806e-02
473,2.813138,-0.475303,1.874402e+00,1,0,7.514e-03
474,-0.116298,0.204549,2.259900e-01,1,0,2.541e-03
475,-0.134260,0.204716,2.367720e-01,1,0,1.963e-03
476,-0.134003,0.184200,2.206805e-01,1,0,2.198e-03
477,5.920451,0.766652,4.979818e+00,1,0,6.422e-02
478,5.562981,0.713372,4.618408e+00,1,0,4.074e-02
479,5.602952,0.354551,4.616586e+00,1,0,3.705e-02
480,27.721722,7.828803,2.784494e+01,0,0,0.000e+00
481,29.589008,8.291043,2.976698e+01,0,0,0.000e+00
482,29.000114,10.057899,2.975177e+01,0,0,0.000e+00
483,2.034179,0.381817,1.102411e+00,1,0,1.331e-02
484,1.989482,0.458550,1.090570e+00,1,0,9.838e-03
485,1.923407,0.407139,1.009179e+00,1,0,4.532e-03
486,0.566916,-0.435057,3.865429e-01,1,0,4.461e-03
487,0.562360,-0.398835,3.500863e-01,1,0,3.280e-03
488,0.538149,-0.401507,3.510701e-01,1,0,3.965e-03
489,0.701572,-0.480320,4.427564e-01,1,0,5.336e-03
490,0.687633,-0.444350,4.056645e-01,1,0,2.711e-03
491,0.656899,-0.455894,4.144465e-01,1,0,3.277e-03
492,1.619245,-0.375401,7.241480e-01,1,0,5.862e-03
493,1.677482,-0.364623,7.693710e-01,1,0,7.669e-03
494,1.661293,-0.305897,7.286167e-01,1,0,5.017e-03
495,2.973306,-0.756591,2.113379e+00,1,0,8.995e-03
496,3.122389,-0.697841,2.234171e+00,1,0,1.638e-02
497,3.044496,-0.539043,2.114362e+00,1,0,2.512e-02
498,-0.070841,0.180028,1.809681e-01,1,0,2.450e-03
499,-0.085304,0.182299,1.903321e-01,1,0,2.231e-03
500,-0.085166,0.166897,1.773372e-01,1,0,2.513e-03
501,0.121003,0.305559,2.540994e-01,1,0,1.707e-03
502,0.101270,0.294737,2.455458e-01,1,0,2.386e-03
503,0.111799,0.275718,2.254292e-01,1,0,9.594e-04
504,-0.164685,0.077982,1.808033e-01,1,0,2.193e-03
505,-0.177358,0.072404,1.904847e-01,1,0,1.182e-03
506,-0.169880,0.058188,1.787873e-01,1,0,2.006e-03
507,0.082183,0.199014,1.533404e-01,1,0,2.503e-03
508,0.075209,0.214093,1.693450e-01,1,0,1.955e-03
509,0.059031,0.204598,1.627767e-01,1,0,2.443e-03
510,0.340927,0.336359,2.772528e-01,1,0,4.141e-03
511,0.314267,0.333806,2.743919e-01,1,0,4.657e-03
512,0.316873,0.305811,2.464177e-01,1,0,2.339e-03
513,0.441997,0.337998,2.821599e-01,1,0,2.672e-03
514,0.418393,0.337279,2.804160e-01,1,0,3.514e-03
515,0.419476,0.308157,2.513610e-01,1,0,1.227e-03
516,0.382205,-0.207793,1.497020e-01,1,0,2.887e-03
517,0.400623,-0.207406,1.499425e-01,1,0,3.281e-03
518,0.400337,-0.186624,1.291629e-01,1,0,6.559e-04
519,1.923799,0.027375,9.242041e-01,1,0,1.018e-02
520,1.917377,0.090430,9.218228e-01,1,0,4.196e-03
521,1.848343,0.081123,8.522129e-01,1,0,9.339e-03
522,0.421084,0.279934,2.232245e-01,1,0,3.690e-03
523,0.442270,0.280122,2.243558e-01,1,0,4.041e-03
524,0.442285,0.308094,2.523001e-01,1,0,3.852e-03
525,0.384220,-0.227433,1.693991e-01,1,0,2.605e-03
526,0.401820,-0.229627,1.721914e-01,1,0,3.696e-03
527,0.793614,-0.310610,2.830180e-01,1,0,2.519e-03
528,0.813976,-0.303075,2.777188e-01,1,0,2.144e-03
529,0.803936,-0.279128,2.528212e-01,1,0,3.493e-03
530,-0.052959,0.070000,8.181782e-02,1,0,1.257e-03
531,-0.045923,0.069184,7.624932e-02,1,0,1.119e-03
532,-0.045826,0.077429,8.223606e-02,1,0,2.981e-04
533,-0.019683,-0.152413,1.337077e-01,1,0,1.656e-03
534,-0.013894,-0.160412,1.390201e-01,1,0,1.466e-03
535,-0.007356,-0.153210,1.299787e-01,1,0,1.327e-03
536,0.420711,-0.207169,1.505027e-01,1,0,2.922e-03
537,0.440796,-0.206655,1.508975e-01,1,0,2.783e-03
538,0.439952,-0.185366,1.295919e-01,1,0,3.467e-03
539,0.360859,-0.150074,9.140714e-02,1,1,2.817e-03
540,0.361322,-0.168809,1.101478e-01,1,0,3.308e-03
541,0.380291,-0.167826,1.096935e-01,1,1,2.781e-03
542,0.053734,0.127427,8.823603e-02,1,0,1.196e-03
543,0.056861,0.117392,7.776232e-02,1,0,5.918e-04
544,0.066020,0.120610,7.900499e-02,1,0,7.131e-04
545,-0.012557,0.095457,7.887808e-02,1,0,9.823e-04
546,-0.017814,0.092783,7.894684e-02,1,0,9.714e-04
547,-0.012490,0.088340,7.252207e-02,1,0,6.383e-04
548,1.136931,0.372714,3.970713e-01,1,0,5.088e-03
549,1.151306,0.339875,3.720325e-01,1,0,5.073e-03
550,1.180755,0.354256,3.977059e-01,1,0,3.735e-03
551,0.560781,-0.177919,1.296355e-01,1,0,3.001e-03
552,0.562527,-0.199200,1.509876e-01,1,0,2.811e-03
553,0.582507,-0.197305,1.506172e-01,1,0,2.363e-03
554,0.480181,-0.183460,1.298199e-01,1,0,3.175e-03
555,0.481360,-0.204978,1.513700e-01,1,0,1.833e-03
556,0.501730,-0.203825,1.514417e-01,1,0,2.654e-03
557,0.420042,-0.186078,1.294015e-01,1,0,1.440e-03
558,0.419203,-0.166388,1.096934e-01,1,1,1.290e-03
559,0.766335,-0.238330,2.082749e-01,1,0,3.239e-03
560,0.787499,-0.232441,2.046438e-01,1,0,3.622e-03
561,0.780547,-0.209612,1.812039e-01,1,0,1.143e-03
562,0.926974,-0.194707,1.833047e-01,1,0,3.008e-03
563,0.936990,-0.211493,2.012174e-01,1,0,2.381e-03
564,0.952910,-0.201111,1.929521e-01,1,0,3.001e-03
565,0.539335,-0.159480,1.096931e-01,1,1,1.852e-03
566,0.540749,-0.179499,1.297621e-01,1,0,2.200e-03
567,0.600293,-0.174431,1.292279e-01,1,0,3.225e-03
568,0.598710,-0.154960,1.096931e-01,1,1,2.585e-03
569,0.579110,-0.156521,1.096931e-01,1,1,1.645e-03
570,0.674082,-0.148210,1.095239e-01,1,0,2.850e-03
571,0.676323,-0.167478,1.289173e-01,1,0,1.175e-03
572,0.694195,-0.164883,1.280124e-01,1,0,1.509e-03
573,0.458954,-0.164481,1.096933e-01,1,1,2.881e-03
574,0.438998,-0.165490,1.096934e-01,1,1,2.670e-03
575,0.460016,-0.184491,1.297320e-01,1,0,1.148e-03
576,0.240574,-0.134890,7.616877e-02,1,1,1.790e-03
577,0.225426,-0.134397,7.616882e-02,1,1,2.195e-03
578,0.224875,-0.149273,9.105557e-02,1,0,1.867e-03
579,0.184120,-0.119589,6.346999e-02,1,1,2.014e-03
580,0.183263,-0.132693,7.660246e-02,1,0,1.184e-03
581,0.196765,-0.133076,7.616895e-02,1,1,1.296e-03
582,0.744892,-0.156758,1.249276e-01,1,0,1.290e-03
583,0.742526,-0.139588,1.076059e-01,1,0,2.706e-03
584,0.726163,-0.141768,1.081243e-01,1,0,2.794e-03
585,0.714648,-0.181745,1.467694e-01,1,0,2.793e-03
586,0.711592,-0.162224,1.270425e-01,1,0,2.991e-03
587,-0.071965,-0.058393,8.950870e-02,1,0,9.186e-04
588,-0.065640,-0.059013,8.462084e-02,1,0,9.309e-04
589,-0.066394,-0.053166,8.199658e-02,1,0,1.031e-03
590,-0.021998,0.086687,7.573032e-02,1,0,6.885e-04
591,-0.026668,0.091661,8.239663e-02,1,0,9.469e-04
592,-0.029687,0.087207,8.025218e-02,1,0,5.643e-04
593,0.171292,0.118686,6.347005e-02,1,1,9.796e-04
594,0.170344,0.131239,7.605902e-02,1,0,1.080e-03
595,0.157981,0.129702,7.552215e-02,1,0,1.297e-03
596,0.195139,0.162015,1.051540e-01,1,0,2.478e-03
597,0.196085,0.147483,9.059187e-02,1,0,2.165e-03
598,0.210159,0.148121,9.051485e-02,1,0,1.887e-03
599,0.182276,0.146721,9.066437e-02,1,0,1.707e-03
600,0.180370,0.161628,1.056678e-01,1,0,8.939e-04
601,0.166394,0.158955,1.040027e-01,1,0,8.088e-04
602,0.272055,0.167329,1.079849e-01,1,0,1.321e-03
603,0.272246,0.150753,9.140742e-02,1,1,6.388e-04
604,0.289071,0.150879,9.140736e-02,1,1,7.035e-04
605,0.289009,0.167942,1.084711e-01,1,0,2.262e-03
606,0.306373,0.150875,9.140730e-02,1,1,1.461e-03
607,0.324326,0.168703,1.093714e-01,1,0,3.163e-03
608,0.324092,0.187936,1.286025e-01,1,0,3.120e-03
609,0.306037,0.187165,1.276974e-01,1,0,9.506e-05
610,0.361322,0.168809,1.101478e-01,1,0,2.912e-04
611,0.380291,0.167826,1.096935e-01,1,1,2.905e-03
612,0.381167,0.187759,1.296446e-01,1,0,2.786e-03
613,0.500395,0.182279,1.298545e-01,1,0,2.932e-03
614,0.480181,0.183460,1.298199e-01,1,0,3.562e-03
615,0.479019,0.163367,1.096933e-01,1,1,2.023e-03
616,0.985613,0.222149,2.180936e-01,1,0,2.932e-03
617,0.997486,0.206450,2.041312e-01,1,0,6.823e-04
618,1.008933,0.220829,2.199352e-01,1,0,3.461e-03
619,0.901739,0.122062,1.080888e-01,1,0,1.363e-03
620,0.908375,0.134126,1.208796e-01,1,0,1.866e-03
621,0.896458,0.139332,1.245813e-01,1,0,4.912e-04
622,0.520602,-0.180956,1.298352e-01,1,0,2.631e-03
623,0.519264,-0.160858,1.096932e-01,1,1,3.307e-03
624,0.499140,-0.162157,1.096932e-01,1,1,1.449e-03
625,0.637089,-0.151719,1.096930e-01,1,1,2.536e-03
626,0.655820,-0.150287,1.099250e-01,1,0,2.365e-03
627,0.654154,-0.131843,9.140666e-02,1,1,2.574e-03
628,0.500395,-0.182279,1.298545e-01,1,0,3.499e-03
629,0.479019,-0.163367,1.096933e-01,1,1,2.538e-03
630,0.137239,-0.104957,5.288769e-02,1,1,1.135e-03
631,0.136069,-0.115781,6.377489e-02,1,0,3.182e-04
632,0.147277,-0.116622,6.347018e-02,1,1,1.475e-03
633,0.709284,-0.143939,1.086195e-01,1,0,1.906e-03
634,0.707606,-0.126808,9.140663e-02,1,1,2.403e-03
635,0.690233,-0.128490,9.140664e-02,1,1,2.199e-03
636,0.758519,-0.138148,1.078205e-01,1,0,2.479e-03
637,0.774136,-0.136182,1.075079e-01,1,0,1.537e-03
638,0.772022,-0.120055,9.124680e-02,1,0,1.624e-03
639,0.964436,-0.185896,1.793625e-01,1,0,3.387e-04
640,0.977156,-0.194404,1.894709e-01,1,0,2.542e-03
641,0.981952,-0.180102,1.759338e-01,1,0,1.992e-03
642,-0.068520,0.022565,7.149287e-02,1,0,6.396e-04
643,-0.064222,0.026437,6.847973e-02,1,0,7.709e-04
644,-0.069013,0.031037,7.451437e-02,1,0,6.536e-04
645,0.114291,0.122991,7.351505e-02,1,0,6.719e-04
646,0.115493,0.112762,6.321596e-02,1,0,1.744e-03
647,0.125444,0.114062,6.326798e-02,1,0,1.384e-03
648,-0.019002,0.077323,6.617157e-02,1,0,9.039e-04
649,-0.013632,0.074563,6.103561e-02,1,0,5.069e-04
650,-0.010676,0.079776,6.411095e-02,1,0,2.453e-04
651,0.038882,0.079152,4.514758e-02,1,0,7.824e-04
652,0.043216,0.075222,4.016509e-02,1,0,8.227e-04
653,0.047908,0.079836,4.337256e-02,1,0,2.557e-04
654,0.196765,0.133076,7.616895e-02,1,1,7.638e-04
655,0.210821,0.133790,7.616888e-02,1,1,2.313e-03
656,0.306442,0.168402,1.089347e-01,1,0,2.630e-03
657,0.324125,0.150740,9.140724e-02,1,1,2.595e-03
658,0.342631,0.168839,1.097771e-01,1,0,1.845e-03
659,0.342299,0.150473,9.140719e-02,1,1,6.907e-04
660,0.360859,0.150074,9.140714e-02,1,1,8.728e-04
661,0.639945,0.190420,1.484967e-01,1,0,1.873e-03
662,0.638602,0.170354,1.283896e-01,1,0,2.454e-03
663,0.657694,0.170003,1.297305e-01,1,0,2.812e-03
664,1.092137,-0.130283,1.595708e-01,1,0,6.974e-04
665,1.102549,-0.131636,1.668662e-01,1,0,1.022e-03
666,1.103570,-0.114220,1.541846e-01,1,0,1.093e-03
667,0.089479,0.097994,5.246551e-02,1,0,1.142e-03
668,0.081316,0.096477,5.239516e-02,1,0,1.365e-03
669,0.082834,0.088291,4.406933e-02,1,1,9.907e-04
670,0.090888,0.089716,4.406923e-02,1,1,1.234e-03
671,0.099389,0.091106,4.406915e-02,1,1,1.171e-03
672,0.068079,0.085081,4.379188e-02,1,0,4.266e-04
673,0.066012,0.092331,5.131676e-02,1,0,1.277e-03
674,0.059495,0.089958,5.041270e-02,1,0,9.367e-04
675,0.126677,0.103755,5.288776e-02,1,1,1.091e-03
676,0.137239,0.104957,5.288769e-02,1,1,1.022e-03
677,0.147277,0.116622,6.347018e-02,1,1,6.737e-04
678,0.136069,0.115781,6.377489e-02,1,0,1.808e-03
679,0.255919,0.150499,9.140748e-02,1,1,1.827e-03
680,0.240139,0.150305,9.158984e-02,1,0,2.610e-03
681,0.240574,0.134890,7.616877e-02,1,1,1.716e-03
682,0.183263,0.132693,7.660246e-02,1,0,1.221e-03
683,0.184120,0.119589,6.346999e-02,1,1,4.054e-04
684,0.225426,0.134397,7.616882e-02,1,1,1.809e-03
685,0.224875,0.149273,9.105557e-02,1,0,2.011e-03
686,0.654154,0.131843,9.140666e-02,1,1,2.579e-03
687,0.655820,0.150287,1.099250e-01,1,0,2.020e-03
688,0.637089,0.151719,1.096930e-01,1,1,3.273e-03
689,0.708804,0.252867,2.169946e-01,1,0,2.065e-03
690,0.685369,0.254961,2.168627e-01,1,0,2.902e-03
691,0.686428,0.231417,1.935229e-01,1,0,2.500e-03
692,0.742526,0.139588,1.076059e-01,1,0,3.010e-04
693,0.740875,0.123473,9.140661e-02,1,1,2.226e-03
694,0.756725,0.121832,9.140661e-02,1,1,2.445e-03
695,0.108354,-0.092453,4.406908e-02,1,1,1.257e-03
696,0.107028,-0.101660,5.337061e-02,1,0,2.772e-04
697,0.116625,-0.102494,5.288783e-02,1,1,1.048e-03
698,0.756725,-0.121832,9.140661e-02,1,1,1.170e-03
699,0.108354,0.092453,4.406908e-02,1,1,1.023e-03
700,0.107028,0.101660,5.337061e-02,1,0,1.664e-03
701,0.098019,0.099839,5.290886e-02,1,0,1.152e-03
702,0.075215,0.086947,4.418066e-02,1,0,1.041e-03
703,0.076668,0.079630,3.672034e-02,1,1,9.721e-04
704,0.772022,0.120055,9.124680e-02,1,0,1.676e-03
705,0.755150,0.106675,7.616801e-02,1,1,1.924e-03
706,0.049716,-0.079230,4.232265e-02,1,0,6.376e-04
707,0.042106,-0.078612,4.373005e-02,1,0,7.148e-04
708,0.046893,-0.085973,4.956112e-02,1,0,1.044e-03
709,0.057982,-0.069231,3.059636e-02,1,1,7.052e-04
710,0.056490,-0.075303,3.684961e-02,1,0,9.421e-04
711,0.062837,-0.076678,3.672054e-02,1,1,1.108e-03
712,0.076668,-0.079630,3.672034e-02,1,1,4.009e-04
713,0.075215,-0.086947,4.418066e-02,1,0,5.719e-04
714,0.082834,-0.088291,4.406933e-02,1,1,9.578e-04
715,1.159905,-0.090455,1.837169e-01,1,0,1.605e-03
716,1.169519,-0.074014,1.849720e-01,1,0,2.441e-03
717,1.154237,-0.066710,1.680452e-01,1,0,2.354e-03
718,0.786705,-0.117909,9.068464e-02,1,0,1.729e-03
719,0.785138,-0.103477,7.616800e-02,1,1,9.863e-04
720,0.770423,-0.105061,7.616800e-02,1,1,9.420e-04
721,0.755150,-0.106675,7.616801e-02,1,1,1.701e-03
722,0.800818,-0.115790,9.011514e-02,1,0,1.745e-03
723,0.814507,-0.114384,9.023299e-02,1,0,4.480e-04
724,0.812863,-0.100415,7.616799e-02,1,1,1.210e-03
725,0.838249,-0.097027,7.567766e-02,1,0,1.830e-03
726,0.840352,-0.109928,8.873542e-02,1,0,1.942e-03
727,0.852150,-0.107352,8.754299e-02,1,0,2.170e-03
728,1.146558,-0.045393,1.534267e-01,1,0,2.301e-03
729,1.132814,-0.040823,1.389465e-01,1,0,2.320e-03
730,1.128484,-0.053153,1.390449e-01,1,0,1.284e-03
731,0.069557,0.078165,3.672044e-02,1,1,7.500e-04
732,0.061446,0.083031,4.322322e-02,1,0,3.959e-04
733,0.019086,0.065252,3.837460e-02,1,0,5.581e-04
734,0.014607,0.063838,3.877150e-02,1,0,4.971e-04
735,0.017135,0.059854,3.411472e-02,1,0,4.126e-04
736,0.785138,0.103477,7.616800e-02,1,1,2.010e-03
737,0.799286,0.101927,7.616799e-02,1,1,1.901e-03
738,0.800818,0.115790,9.011514e-02,1,0,1.871e-03
739,1.169115,0.005073,1.691911e-01,1,0,2.519e-03
740,1.166260,0.021967,1.677055e-01,1,0,2.075e-03
741,1.151484,0.018852,1.526529e-01,1,0,2.348e-03
742,1.111322,-0.021878,1.134519e-01,1,0,1.452e-03
743,1.123250,-0.024986,1.257568e-01,1,0,1.871e-03
744,1.125326,-0.011717,1.258727e-01,1,0,1.348e-03
745,0.824435,-0.086325,6.346916e-02,1,1,4.633e-04
746,0.825883,-0.099022,7.624781e-02,1,0,2.221e-03
747,0.899724,-0.075771,6.190139e-02,1,0,1.488e-03
748,0.890443,-0.077380,6.235742e-02,1,0,1.472e-03
749,0.892194,-0.087376,7.249333e-02,1,0,1.825e-03
750,0.850047,-0.095084,7.511291e-02,1,0,2.099e-03
751,0.861422,-0.093742,7.511444e-02,1,0,1.159e-03
752,0.859975,-0.082187,6.346916e-02,1,1,1.442e-03
753,0.903793,-0.096144,8.262193e-02,1,0,8.050e-04
754,0.912871,-0.094222,8.184449e-02,1,0,3.304e-05
755,0.910597,-0.084085,7.150283e-02,1,0,8.690e-04
756,0.064234,0.070715,3.059626e-02,1,1,8.601e-04
757,0.062837,0.076678,3.672054e-02,1,1,6.556e-04
758,0.056942,0.075335,3.677336e-02,1,0,9.692e-04
759,0.033313,0.057133,2.582692e-02,1,0,6.488e-04
760,0.031693,0.061416,3.040501e-02,1,0,5.891e-04
761,0.027507,0.059694,3.017597e-02,1,0,5.930e-04
762,0.824435,0.086325,6.346916e-02,1,1,7.254e-04
763,0.825883,0.099022,7.624781e-02,1,0,1.589e-03
764,0.812863,0.100415,7.616799e-02,1,1,1.918e-03
765,0.042794,-0.059819,2.549310e-02,1,1,5.950e-04
766,0.037950,-0.058316,2.549323e-02,1,1,5.554e-04
767,0.036521,-0.063195,3.057518e-02,1,0,5.781e-04
768,0.848690,-0.083519,6.346916e-02,1,1,1.211e-03
769,0.836846,-0.084900,6.346916e-02,1,1,1.273e-03
770,0.870707,-0.080845,6.341176e-02,1,0,1.140e-03
771,0.869450,-0.070396,5.288679e-02,1,1,1.599e-03
772,0.858731,-0.071678,5.288680e-02,1,1,1.366e-03
773,0.898429,-0.066848,5.288679e-02,1,1,6.697e-04
774,0.889285,-0.067980,5.288679e-02,1,1,7.799e-04
775,-0.005434,-0.028672,1.898085e-02,1,0,2.219e-04
776,-0.005904,-0.026617,1.783581e-02,1,0,1.834e-04
777,-0.008004,-0.027537,1.997888e-02,1,0,3.250e-04
778,-0.015728,0.015595,1.935152e-02,1,0,2.923e-04
779,-0.018215,0.015591,2.160621e-02,1,0,2.865e-04
780,-0.017646,0.013892,2.041292e-02,1,0,2.426e-04
781,0.052088,0.067732,3.059648e-02,1,1,5.576e-04
782,0.051147,0.074600,3.748235e-02,1,0,3.523e-04
783,0.046745,0.071020,3.516946e-02,1,0,9.621e-04
784,0.025219,0.053774,2.544029e-02,1,0,4.627e-04
785,0.026647,0.049823,2.124058e-02,1,1,4.413e-04
786,0.030594,0.051309,2.124042e-02,1,1,4.562e-04
787,0.022868,0.048588,2.150221e-02,1,0,5.946e-04
788,0.021422,0.052134,2.533177e-02,1,0,3.085e-04
789,0.017915,0.050381,2.509990e-02,1,0,3.451e-04
790,0.044647,0.066648,3.153248e-02,1,0,6.286e-04
791,0.040424,0.064022,3.020840e-02,1,0,6.761e-04
792,0.042794,0.059819,2.549310e-02,1,1,3.749e-04
793,0.029108,0.055384,2.557786e-02,1,0,5.692e-04
794,0.034797,0.052793,2.124028e-02,1,1,6.206e-04
795,0.037950,0.058316,2.549323e-02,1,1,6.176e-04
796,0.034797,-0.052793,2.124028e-02,1,1,4.383e-04
797,0.033313,-0.057133,2.582692e-02,1,0,4.099e-04
798,1.100346,-0.019377,1.021998e-01,1,0,1.677e-03
799,1.101625,-0.007312,1.018879e-01,1,0,1.206e-03
800,1.090637,-0.006591,9.087638e-02,1,0,2.092e-03
801,0.879630,-0.069163,5.288679e-02,1,1,1.248e-03
802,0.907038,-0.065415,5.253371e-02,1,0,9.824e-04
803,0.905982,-0.057015,4.406816e-02,1,1,9.592e-04
804,0.897344,-0.058096,4.406816e-02,1,1,1.011e-03
805,0.024325,0.045072,1.769642e-02,1,1,5.354e-04
806,0.016318,0.045306,2.114534e-02,1,0,6.247e-04
807,0.017739,0.042163,1.769675e-02,1,1,4.579e-04
808,0.020924,0.043617,1.769657e-02,1,1,3.616e-04
809,1.064771,0.019966,6.777885e-02,1,0,9.501e-04
810,1.071830,0.023652,7.562374e-02,1,0,1.314e-03
811,1.066357,0.030763,7.314086e-02,1,0,6.898e-04
812,0.907038,0.065415,5.253371e-02,1,0,9.112e-04
813,0.898429,0.066848,5.288679e-02,1,1,1.508e-03
814,0.897344,0.058096,4.406816e-02,1,1,1.204e-03
815,1.071781,-0.034863,7.979915e-02,1,0,6.720e-04
816,1.076075,-0.026613,8.059570e-02,1,0,1.240e-03
817,1.067515,-0.023132,7.136779e-02,1,0,1.370e-03
818,0.004892,0.038549,2.062989e-02,1,0,5.259e-04
819,0.002760,0.036633,2.017650e-02,1,0,4.223e-04
820,0.005405,0.034679,1.708578e-02,1,0,3.993e-04
821,0.024325,-0.045072,1.769642e-02,1,1,3.989e-04
822,0.022868,-0.048588,2.150221e-02,1,0,4.079e-04
823,0.026647,-0.049823,2.124058e-02,1,1,6.341e-04
824,0.980413,-0.036639,3.357510e-02,1,0,8.390e-04
825,0.979145,-0.032193,2.899818e-02,1,0,3.387e-04
826,0.975741,-0.033410,2.974136e-02,1,0,3.672e-04
827,0.948578,-0.050361,4.291756e-02,1,0,6.401e-04
828,0.942346,-0.051284,4.301838e-02,1,0,3.480e-04
829,0.943730,-0.058400,5.025332e-02,1,0,1.158e-03
830,0.012122,0.039322,1.767892e-02,1,0,2.002e-04
831,0.013386,0.036669,1.474339e-02,1,1,4.745e-04
832,0.016107,0.038083,1.474323e-02,1,1,4.630e-04
833,0.014866,0.040769,1.769972e-02,1,0,5.470e-04
834,0.019021,0.039502,1.474308e-02,1,1,3.269e-04
835,0.929071,0.053818,4.381597e-02,1,0,6.431e-04
836,0.921843,0.055002,4.406815e-02,1,1,1.305e-03
837,0.920912,0.047712,3.671930e-02,1,1,4.661e-04
838,0.920912,-0.047712,3.671930e-02,1,1,8.721e-04
839,0.921843,-0.055002,4.406815e-02,1,1,9.274e-04
840,0.929071,-0.053818,4.381597e-02,1,0,8.658e-04
841,0.006277,-0.032596,1.486220e-02,1,0,2.761e-04
842,0.008418,-0.033992,1.489354e-02,1,0,6.027e-05
843,0.009785,-0.031766,1.228223e-02,1,1,1.132e-04
844,0.014865,-0.040770,1.770144e-02,1,0,4.499e-04
845,0.017739,-0.042163,1.769675e-02,1,1,4.617e-04
846,0.019021,-0.039502,1.474308e-02,1,1,4.124e-04
847,0.006847,-0.027384,1.023122e-02,1,1,2.294e-04
848,0.005665,-0.029190,1.238874e-02,1,0,3.489e-04
849,0.007640,-0.030404,1.228237e-02,1,1,3.590e-04
850,0.012091,-0.033135,1.228209e-02,1,1,3.288e-04
851,0.010718,-0.035528,1.504089e-02,1,0,4.871e-04
852,0.013386,-0.036669,1.474339e-02,1,1,4.486e-04
853,-0.002096,0.024831,1.389647e-02,1,0,2.214e-04
854,-0.000337,0.023695,1.186717e-02,1,0,1.160e-04
855,0.000577,0.025115,1.230749e-02,1,0,2.168e-04
856,0.006445,0.032588,1.476392e-02,1,0,2.928e-04
857,0.007640,0.030404,1.228237e-02,1,1,2.670e-04
858,0.009785,0.031766,1.228223e-02,1,1,3.137e-04
859,-0.004432,0.015755,9.669262e-03,0,0,0.000e+00
860,-0.003062,0.015262,8.270147e-03,0,0,0.000e+00
861,-0.002638,0.016349,8.575819e-03,0,0,0.000e+00
862,0.001874,0.023661,1.035977e-02,1,0,2.167e-04
863,0.962578,0.035831,3.036774e-02,1,0,3.488e-04
864,0.957624,0.036726,3.059524e-02,1,1,3.125e-04
865,0.956944,0.031669,2.549187e-02,1,1,4.940e-04
866,0.987481,-0.031612,2.956402e-02,1,0,3.689e-04
867,0.986659,-0.027496,2.537398e-02,1,0,4.843e-04
868,0.982876,-0.028145,2.549823e-02,1,0,7.094e-04
869,0.967206,-0.035144,3.030695e-02,1,0,6.220e-04
870,0.966608,-0.030366,2.549188e-02,1,1,7.856e-04
871,0.961927,-0.030999,2.549187e-02,1,1,5.396e-04
872,0.953038,-0.042926,3.613337e-02,1,0,7.811e-04
873,0.952307,-0.037436,3.059524e-02,1,1,3.724e-04
874,0.946644,-0.038188,3.059524e-02,1,1,8.482e-04
875,-0.008947,-0.002426,9.066269e-03,0,0,0.000e+00
876,-0.008440,-0.003332,8.669285e-03,0,0,0.000e+00
877,-0.007956,-0.002713,8.111196e-03,0,0,0.000e+00
878,0.006847,0.027384,1.023122e-02,1,1,2.795e-04
879,0.008783,0.028701,1.023111e-02,1,1,2.852e-04
880,0.005056,0.026077,1.023134e-02,1,1,1.568e-04
