case,model,step,x,y,Cfx_ref,Cfx_case,Cp_ref,Cp_case,Yplus_ref,Yplus_case
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.932930,0.010297,1.188991e-03,1.188984e-03,6.090613e-02,6.090744e-02,0.7323,0.7323
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.936943,0.009777,1.156964e-03,1.156957e-03,6.743029e-02,6.743168e-02,0.7224,0.7224
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.940927,0.009257,1.124105e-03,1.124097e-03,7.404698e-02,7.404847e-02,0.7121,0.7121
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.944883,0.008739,1.090438e-03,1.090429e-03,8.077365e-02,8.077523e-02,0.7013,0.7013
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.948811,0.008222,1.055923e-03,1.055914e-03,8.757758e-02,8.757927e-02,0.6902,0.6902
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.952712,0.007707,1.020181e-03,1.020172e-03,9.440515e-02,9.440695e-02,0.6784,0.6784
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.956585,0.007193,9.838142e-04,9.838043e-04,1.015584e-01,1.015603e-01,0.6663,0.6662
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.960432,0.006679,9.468842e-04,9.468739e-04,1.086021e-01,1.086041e-01,0.6537,0.6537
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.964251,0.006168,9.108108e-04,9.108000e-04,1.163394e-01,1.163415e-01,0.6411,0.6411
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.968069,0.005654,8.676222e-04,8.676110e-04,1.226564e-01,1.226587e-01,0.6257,0.6257
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.971541,0.005184,8.259247e-04,8.259134e-04,1.309176e-01,1.309199e-01,0.6105,0.6105
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.974696,0.004756,7.883495e-04,7.883379e-04,1.362857e-01,1.362881e-01,0.5965,0.5965
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.977564,0.004365,7.543535e-04,7.543418e-04,1.435636e-01,1.435662e-01,0.5835,0.5835
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.980172,0.004008,7.222575e-04,7.222457e-04,1.480320e-01,1.480346e-01,0.5710,0.5710
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.982542,0.003683,6.904494e-04,6.904376e-04,1.542514e-01,1.542541e-01,0.5583,0.5582
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.984697,0.003387,6.583297e-04,6.583177e-04,1.581319e-01,1.581346e-01,0.5451,0.5451
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.986656,0.003117,6.238098e-04,6.237976e-04,1.631892e-01,1.631920e-01,0.5306,0.5306
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.988436,0.002871,5.888543e-04,5.888421e-04,1.667278e-01,1.667307e-01,0.5155,0.5155
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.990055,0.002647,5.490094e-04,5.489973e-04,1.695749e-01,1.695778e-01,0.4978,0.4978
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.991526,0.002443,5.141624e-04,5.141505e-04,1.732610e-01,1.732639e-01,0.4817,0.4817
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.992864,0.002257,4.913737e-04,4.913625e-04,1.751316e-01,1.751346e-01,0.4709,0.4709
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.994080,0.002088,4.909066e-04,4.908964e-04,1.778423e-01,1.778454e-01,0.4707,0.4707
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.995186,0.001934,5.228336e-04,5.228248e-04,1.791652e-01,1.791682e-01,0.4858,0.4858
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.996190,0.001793,5.854705e-04,5.854631e-04,1.824259e-01,1.824286e-01,0.5141,0.5141
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.997104,0.001666,6.376950e-04,6.376890e-04,1.874361e-01,1.874392e-01,0.5365,0.5365
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.997935,0.001549,5.709843e-04,5.709785e-04,1.986561e-01,1.986610e-01,0.5077,0.5077
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.998689,0.001444,3.541855e-04,3.541800e-04,1.972827e-01,1.972869e-01,0.3999,0.3999
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.999376,0.001348,2.365087e-03,2.365057e-03,3.720498e-01,3.720409e-01,1.0326,1.0326
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,1.000000,0.001260,5.704142e-03,5.704106e-03,-1.605951e-01,-1.605878e-01,2.0285,2.0285
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,1.000000,0.000630,0.000000e+00,0.000000e+00,-1.271400e-01,-1.271238e-01,0.5901,0.5901
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,1.000000,0.000000,0.000000e+00,0.000000e+00,1.587739e-01,1.587749e-01,0.8762,0.8762
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,1.000000,-0.000630,0.000000e+00,0.000000e+00,-2.926067e-01,-2.926024e-01,1.0530,1.0530
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,1.000000,-0.001260,6.794367e-03,6.794345e-03,-6.093397e-01,-6.093310e-01,2.2145,2.2145
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.999376,-0.001348,3.400500e-03,3.400480e-03,3.912611e-01,3.912615e-01,1.2397,1.2397
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.998689,-0.001444,8.252691e-04,8.252612e-04,1.680954e-01,1.680999e-01,0.6111,0.6111
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.997935,-0.001549,1.205095e-03,1.205087e-03,1.657538e-01,1.657570e-01,0.7385,0.7385
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.997104,-0.001666,1.534620e-03,1.534613e-03,1.529734e-01,1.529762e-01,0.8334,0.8333
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.996190,-0.001793,1.706943e-03,1.706936e-03,1.530755e-01,1.530786e-01,0.8789,0.8789
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.995186,-0.001934,1.786749e-03,1.786741e-03,1.525828e-01,1.525858e-01,0.8992,0.8992
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.994080,-0.002088,1.826471e-03,1.826464e-03,1.530990e-01,1.531020e-01,0.9091,0.9091
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.992864,-0.002257,1.846850e-03,1.846842e-03,1.515249e-01,1.515279e-01,0.9142,0.9142
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.991526,-0.002443,1.859717e-03,1.859709e-03,1.509129e-01,1.509159e-01,0.9173,0.9173
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.990055,-0.002647,1.872271e-03,1.872262e-03,1.481184e-01,1.481215e-01,0.9204,0.9204
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.988436,-0.002871,1.887082e-03,1.887073e-03,1.467296e-01,1.467326e-01,0.9240,0.9240
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.986656,-0.003117,1.900847e-03,1.900838e-03,1.438984e-01,1.439014e-01,0.9273,0.9273
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.984697,-0.003387,1.919146e-03,1.919137e-03,1.407196e-01,1.407225e-01,0.9318,0.9318
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.982542,-0.003683,1.938584e-03,1.938575e-03,1.381119e-01,1.381148e-01,0.9364,0.9364
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.980172,-0.004008,1.958874e-03,1.958865e-03,1.345333e-01,1.345360e-01,0.9413,0.9413
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.977564,-0.004365,1.980420e-03,1.980410e-03,1.315366e-01,1.315393e-01,0.9464,0.9464
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.974696,-0.004756,2.003165e-03,2.003156e-03,1.276721e-01,1.276746e-01,0.9518,0.9518
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.971541,-0.005184,2.030113e-03,2.030104e-03,1.238743e-01,1.238767e-01,0.9581,0.9581
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.968069,-0.005654,2.060814e-03,2.060805e-03,1.200152e-01,1.200174e-01,0.9653,0.9653
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.964251,-0.006168,2.088068e-03,2.088059e-03,1.158479e-01,1.158501e-01,0.9716,0.9716
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.960432,-0.006679,2.108652e-03,2.108643e-03,1.118876e-01,1.118895e-01,0.9763,0.9763
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.956585,-0.007193,2.130167e-03,2.130158e-03,1.081480e-01,1.081499e-01,0.9813,0.9812
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.952712,-0.007707,2.151814e-03,2.151806e-03,1.045623e-01,1.045639e-01,0.9862,0.9862
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.948811,-0.008222,2.172940e-03,2.172932e-03,1.011459e-01,1.011474e-01,0.9910,0.9909
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.944883,-0.008739,2.193214e-03,2.193207e-03,9.788285e-02,9.788425e-02,0.9955,0.9955
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.940927,-0.009257,2.212577e-03,2.212570e-03,9.475906e-02,9.476031e-02,0.9998,0.9998
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.936943,-0.009777,2.231079e-03,2.231072e-03,9.176319e-02,9.176429e-02,1.0040,1.0040
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.932930,-0.010297,2.248793e-03,2.248787e-03,8.888604e-02,8.888700e-02,1.0079,1.0079
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.928890,-0.010819,2.265793e-03,2.265787e-03,8.611903e-02,8.611985e-02,1.0117,1.0117
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.924820,-0.011342,2.282147e-03,2.282141e-03,8.345424e-02,8.345491e-02,1.0152,1.0152
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.920722,-0.011866,2.297914e-03,2.297909e-03,8.088471e-02,8.088525e-02,1.0187,1.0187
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.916595,-0.012391,2.313147e-03,2.313142e-03,7.840393e-02,7.840434e-02,1.0220,1.0220
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.912439,-0.012917,2.327887e-03,2.327883e-03,7.600760e-02,7.600787e-02,1.0252,1.0252
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.908253,-0.013445,2.342173e-03,2.342169e-03,7.368951e-02,7.368967e-02,1.0283,1.0283
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.904038,-0.013973,2.356007e-03,2.356004e-03,7.145511e-02,7.145512e-02,1.0313,1.0313
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.899793,-0.014503,2.369442e-03,2.369439e-03,6.927589e-02,6.927583e-02,1.0342,1.0342
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.895518,-0.015034,2.382495e-03,2.382492e-03,6.718162e-02,6.718143e-02,1.0370,1.0370
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.891213,-0.015566,2.395180e-03,2.395178e-03,6.513505e-02,6.513479e-02,1.0397,1.0397
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.886878,-0.016099,2.407552e-03,2.407550e-03,6.315487e-02,6.315451e-02,1.0423,1.0423
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.882512,-0.016633,2.419613e-03,2.419612e-03,6.122934e-02,6.122889e-02,1.0449,1.0449
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.878115,-0.017168,2.431391e-03,2.431390e-03,5.935708e-02,5.935655e-02,1.0474,1.0474
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.873687,-0.017704,2.442904e-03,2.442903e-03,5.753542e-02,5.753482e-02,1.0498,1.0498
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.869228,-0.018241,2.454171e-03,2.454170e-03,5.576207e-02,5.576139e-02,1.0522,1.0522
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.864738,-0.018779,2.465207e-03,2.465206e-03,5.403486e-02,5.403411e-02,1.0545,1.0545
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.860216,-0.019318,2.476026e-03,2.476026e-03,5.235180e-02,5.235098e-02,1.0568,1.0568
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.855662,-0.019858,2.486643e-03,2.486643e-03,5.071099e-02,5.071010e-02,1.0590,1.0590
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.851076,-0.020399,2.497069e-03,2.497069e-03,4.911068e-02,4.910974e-02,1.0612,1.0612
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.846458,-0.020941,2.507316e-03,2.507317e-03,4.754925e-02,4.754825e-02,1.0633,1.0633
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.841807,-0.021484,2.517397e-03,2.517397e-03,4.602514e-02,4.602408e-02,1.0654,1.0654
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.837124,-0.022027,2.527320e-03,2.527321e-03,4.453688e-02,4.453577e-02,1.0675,1.0675
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.832407,-0.022572,2.537097e-03,2.537098e-03,4.308307e-02,4.308191e-02,1.0695,1.0695
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.827658,-0.023117,2.546737e-03,2.546738e-03,4.166237e-02,4.166116e-02,1.0715,1.0715
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.822875,-0.023663,2.556249e-03,2.556250e-03,4.027351e-02,4.027226e-02,1.0734,1.0734
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.818058,-0.024209,2.565640e-03,2.565641e-03,3.891526e-02,3.891395e-02,1.0753,1.0753
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.813208,-0.024757,2.574920e-03,2.574922e-03,3.758642e-02,3.758508e-02,1.0772,1.0772
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.808324,-0.025305,2.584115e-03,2.584117e-03,3.628578e-02,3.628439e-02,1.0791,1.0791
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.803405,-0.025853,2.593348e-03,2.593350e-03,3.501308e-02,3.501164e-02,1.0810,1.0810
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.798451,-0.026403,2.602029e-03,2.602031e-03,3.376469e-02,3.376320e-02,1.0828,1.0828
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.793463,-0.026952,2.611123e-03,2.611125e-03,3.254431e-02,3.254277e-02,1.0846,1.0846
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.788440,-0.027503,2.620144e-03,2.620147e-03,3.134913e-02,3.134755e-02,1.0864,1.0864
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.783382,-0.028053,2.628779e-03,2.628782e-03,3.018587e-02,3.018424e-02,1.0882,1.0882
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.778288,-0.028605,2.637469e-03,2.637472e-03,2.903486e-02,2.903322e-02,1.0899,1.0899
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.773159,-0.029156,2.646141e-03,2.646145e-03,2.791626e-02,2.791457e-02,1.0917,1.0917
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.767993,-0.029708,2.654745e-03,2.654749e-03,2.681633e-02,2.681462e-02,1.0934,1.0934
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.762791,-0.030260,2.663301e-03,2.663305e-03,2.573909e-02,2.573736e-02,1.0951,1.0951
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.757553,-0.030813,2.671817e-03,2.671820e-03,2.468269e-02,2.468093e-02,1.0968,1.0968
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.752278,-0.031366,2.680301e-03,2.680304e-03,2.364686e-02,2.364508e-02,1.0985,1.0985
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.746967,-0.031918,2.688759e-03,2.688763e-03,2.263104e-02,2.262924e-02,1.1002,1.1002
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.741618,-0.032471,2.697197e-03,2.697202e-03,2.163484e-02,2.163302e-02,1.1019,1.1019
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.736231,-0.033024,2.705619e-03,2.705624e-03,2.065790e-02,2.065606e-02,1.1036,1.1036
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.730807,-0.033576,2.714026e-03,2.714030e-03,1.969990e-02,1.969804e-02,1.1052,1.1052
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.725345,-0.034129,2.722420e-03,2.722424e-03,1.876053e-02,1.875865e-02,1.1069,1.1069
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.719845,-0.034681,2.730846e-03,2.730851e-03,1.783971e-02,1.783781e-02,1.1086,1.1086
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.714306,-0.035233,2.739359e-03,2.739364e-03,1.693767e-02,1.693575e-02,1.1102,1.1102
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.708728,-0.035785,2.747670e-03,2.747674e-03,1.605266e-02,1.605072e-02,1.1119,1.1119
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.703112,-0.036336,2.756109e-03,2.756114e-03,1.518618e-02,1.518423e-02,1.1135,1.1135
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.697456,-0.036886,2.764561e-03,2.764566e-03,1.433761e-02,1.433564e-02,1.1152,1.1152
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.691761,-0.037436,2.773002e-03,2.773007e-03,1.350684e-02,1.350485e-02,1.1168,1.1168
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.686026,-0.037985,2.781469e-03,2.781474e-03,1.269364e-02,1.269163e-02,1.1185,1.1185
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.680250,-0.038533,2.790406e-03,2.790411e-03,1.190131e-02,1.189929e-02,1.1202,1.1202
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.674435,-0.039080,2.798575e-03,2.798580e-03,1.112238e-02,1.112034e-02,1.1218,1.1218
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.668579,-0.039626,2.807121e-03,2.807126e-03,1.036327e-02,1.036121e-02,1.1235,1.1235
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.662682,-0.040171,2.816146e-03,2.816152e-03,9.625364e-03,9.623282e-03,1.1253,1.1253
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.656744,-0.040714,2.824706e-03,2.824712e-03,8.903190e-03,8.901085e-03,1.1269,1.1269
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.650764,-0.041256,2.833231e-03,2.833237e-03,8.198510e-03,8.196380e-03,1.1286,1.1286
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.644743,-0.041796,2.842659e-03,2.842665e-03,7.521065e-03,7.518900e-03,1.1304,1.1304
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.638680,-0.042335,2.850853e-03,2.850860e-03,6.853914e-03,6.851715e-03,1.1320,1.1320
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.632574,-0.042871,2.860451e-03,2.860458e-03,6.229267e-03,6.227019e-03,1.1338,1.1338
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.626426,-0.043406,2.869029e-03,2.869036e-03,5.592010e-03,5.589833e-03,1.1355,1.1355
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.620235,-0.043938,2.878036e-03,2.878043e-03,5.007400e-03,5.005133e-03,1.1372,1.1372
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.614001,-0.044467,2.887814e-03,2.887821e-03,4.432949e-03,4.430699e-03,1.1391,1.1391
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.607724,-0.044994,2.896583e-03,2.896590e-03,3.880790e-03,3.878534e-03,1.1408,1.1408
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.601403,-0.045518,2.905959e-03,2.905967e-03,3.355055e-03,3.352788e-03,1.1425,1.1426
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.595037,-0.046039,2.915465e-03,2.915472e-03,2.855496e-03,2.853222e-03,1.1444,1.1444
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.588628,-0.046557,2.925022e-03,2.925030e-03,2.382337e-03,2.380054e-03,1.1462,1.1462
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.582173,-0.047071,2.934644e-03,2.934651e-03,1.936829e-03,1.934537e-03,1.1480,1.1480
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.575674,-0.047582,2.944312e-03,2.944319e-03,1.520237e-03,1.517933e-03,1.1498,1.1498
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.569130,-0.048088,2.954035e-03,2.954043e-03,1.133610e-03,1.131295e-03,1.1517,1.1517
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.562540,-0.048591,2.964397e-03,2.964405e-03,7.846239e-04,7.822952e-04,1.1537,1.1537
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.555905,-0.049088,2.974137e-03,2.974145e-03,4.626703e-04,4.603276e-04,1.1555,1.1555
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.549223,-0.049581,2.984028e-03,2.984036e-03,1.759203e-04,1.735626e-04,1.1574,1.1574
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.542494,-0.050069,2.995008e-03,2.995016e-03,-6.298261e-05,-6.535598e-05,1.1594,1.1594
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.535719,-0.050551,3.004852e-03,3.004861e-03,-2.757084e-04,-2.780983e-04,1.1613,1.1613
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.528897,-0.051028,3.015327e-03,3.015335e-03,-4.421748e-04,-4.445818e-04,1.1632,1.1632
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.522028,-0.051498,3.026299e-03,3.026308e-03,-5.617490e-04,-5.641737e-04,1.1653,1.1653
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.515110,-0.051962,3.037334e-03,3.037343e-03,-6.433224e-04,-6.457662e-04,1.1674,1.1674
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.508145,-0.052419,3.047776e-03,3.047785e-03,-7.343706e-04,-7.368356e-04,1.1693,1.1693
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.501132,-0.052869,3.059193e-03,3.059203e-03,-7.726487e-04,-7.751380e-04,1.1714,1.1714
RANS_SA_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SA,799,0.494069,-0.053311,3.069973e-03,3.069982e-03,-7.721754e-04,-7.746967e-04,1.1734,1.1734
