case,model,step,which,field,src_integral,tgt_integral,rel_defect_(tgt-src)/src,src_change_since_prev_event
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,288,bdf2_level,Momentum_x,3.119893566550e+03,3.119893566533e+03,-5.314e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,288,bdf2_level,Momentum_y,3.275980313167e+02,3.275980313203e+02,1.117e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,288,bdf2_level,Energy,5.616224494066e+04,5.616224494064e+04,-2.918e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,288,bdf2_level,Turb_Kin_Energy,1.765402871846e-03,1.765402933561e-03,3.496e-08,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,288,bdf2_level,Omega,1.174433784670e+04,1.174433785274e+04,5.144e-10,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,289,state,Density,3.136275210681e+04,3.136275210680e+04,-2.399e-13,3.601e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,289,state,Momentum_x,3.119893566527e+03,3.119893566511e+03,-5.012e-12,-3.226e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,289,state,Momentum_y,3.275980318205e+02,3.275980318240e+02,1.067e-11,1.712e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,289,state,Energy,5.616224494096e+04,5.616224494094e+04,-3.041e-13,5.214e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,289,state,Turb_Kin_Energy,1.765403058161e-03,1.765403118869e-03,3.439e-08,-1.730e-07
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,289,state,Omega,1.174433791295e+04,1.174433791871e+04,4.909e-10,3.186e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,298,bdf2_level,Density,3.136275210781e+04,3.136275210780e+04,-2.559e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,298,bdf2_level,Momentum_x,3.119893566507e+03,3.119893566521e+03,4.403e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,298,bdf2_level,Momentum_y,3.275980380047e+02,3.275980380168e+02,3.710e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,298,bdf2_level,Energy,5.616224494356e+04,5.616224494354e+04,-3.200e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,298,bdf2_level,Turb_Kin_Energy,1.765405367669e-03,1.765405391772e-03,1.365e-08,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,298,bdf2_level,Omega,1.174433847511e+04,1.174433846325e+04,-1.010e-09,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,299,state,Density,3.136275210791e+04,3.136275210791e+04,-2.620e-13,3.515e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,299,state,Momentum_x,3.119893566510e+03,3.119893566524e+03,4.661e-12,-5.451e-12
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,299,state,Momentum_y,3.275980384981e+02,3.275980385100e+02,3.627e-11,2.038e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,299,state,Energy,5.616224494384e+04,5.616224494382e+04,-3.221e-13,5.140e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,299,state,Turb_Kin_Energy,1.765405615883e-03,1.765405639686e-03,1.348e-08,1.449e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,299,state,Omega,1.174433853372e+04,1.174433852168e+04,-1.025e-09,5.286e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,308,bdf2_level,Density,3.136275210880e+04,3.136275210879e+04,-3.326e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,308,bdf2_level,Momentum_x,3.119893566759e+03,3.119893566793e+03,1.073e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,308,bdf2_level,Momentum_y,3.275980414125e+02,3.275980414083e+02,-1.262e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,308,bdf2_level,Energy,5.616224494618e+04,5.616224494616e+04,-3.634e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,308,bdf2_level,Turb_Kin_Energy,1.765407252474e-03,1.765407216362e-03,-2.046e-08,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,308,bdf2_level,Omega,1.174433854837e+04,1.174433855897e+04,9.026e-10,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,309,state,Density,3.136275210889e+04,3.136275210888e+04,-3.270e-13,3.106e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,309,state,Momentum_x,3.119893566785e+03,3.119893566818e+03,1.060e-11,8.829e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,309,state,Momentum_y,3.275980415413e+02,3.275980415372e+02,-1.254e-11,9.289e-09
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,309,state,Energy,5.616224494642e+04,5.616224494640e+04,-3.627e-13,4.593e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,309,state,Turb_Kin_Energy,1.765407329271e-03,1.765407293771e-03,-2.011e-08,9.705e-07
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,309,state,Omega,1.174433854798e+04,1.174433855871e+04,9.130e-10,1.215e-09
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,318,bdf2_level,Density,3.136275210958e+04,3.136275210957e+04,-3.330e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,318,bdf2_level,Momentum_x,3.119893566888e+03,3.119893566905e+03,5.642e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,318,bdf2_level,Momentum_y,3.275980408268e+02,3.275980408242e+02,-8.014e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,318,bdf2_level,Energy,5.616224494829e+04,5.616224494827e+04,-3.966e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,318,bdf2_level,Turb_Kin_Energy,1.765401424754e-03,1.765401422119e-03,-1.493e-09,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,318,bdf2_level,Omega,1.174433802025e+04,1.174433800947e+04,-9.176e-10,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,319,state,Density,3.136275210965e+04,3.136275210964e+04,-3.320e-13,2.423e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,319,state,Momentum_x,3.119893566913e+03,3.119893566928e+03,5.011e-12,4.078e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,319,state,Momentum_y,3.275980404894e+02,3.275980404877e+02,-5.242e-12,-3.211e-09
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,319,state,Energy,5.616224494847e+04,5.616224494844e+04,-4.025e-13,3.639e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,319,state,Turb_Kin_Energy,1.765400683928e-03,1.765400681444e-03,-1.407e-09,-3.764e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,319,state,Omega,1.174433797671e+04,1.174433796599e+04,-9.134e-10,-4.864e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,328,bdf2_level,Density,3.136275211010e+04,3.136275211009e+04,-1.601e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,328,bdf2_level,Momentum_x,3.119893567334e+03,3.119893567297e+03,-1.167e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,328,bdf2_level,Momentum_y,3.275980464622e+02,3.275980464662e+02,1.206e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,328,bdf2_level,Energy,5.616224494970e+04,5.616224494969e+04,-2.512e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,328,bdf2_level,Turb_Kin_Energy,1.765400819454e-03,1.765400887928e-03,3.879e-08,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,328,bdf2_level,Omega,1.174433844421e+04,1.174433846477e+04,1.751e-09,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,329,state,Density,3.136275211013e+04,3.136275211013e+04,-1.702e-13,1.544e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,329,state,Momentum_x,3.119893567366e+03,3.119893567330e+03,-1.156e-11,1.453e-10
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,329,state,Momentum_y,3.275980479583e+02,3.275980479624e+02,1.256e-11,2.280e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,329,state,Energy,5.616224494981e+04,5.616224494979e+04,-2.610e-13,2.387e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,329,state,Turb_Kin_Energy,1.765401173007e-03,1.765401242784e-03,3.952e-08,2.770e-07
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,329,state,Omega,1.174433851125e+04,1.174433853208e+04,1.773e-09,4.551e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,338,bdf2_level,Density,3.136275211031e+04,3.136275211030e+04,-3.610e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,338,bdf2_level,Momentum_x,3.119893567025e+03,3.119893567013e+03,-4.098e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,338,bdf2_level,Momentum_y,3.275980553637e+02,3.275980553644e+02,1.968e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,338,bdf2_level,Energy,5.616224495034e+04,5.616224495031e+04,-4.880e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,338,bdf2_level,Turb_Kin_Energy,1.765399349646e-03,1.765399372087e-03,1.271e-08,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,338,bdf2_level,Omega,1.174433850521e+04,1.174433852081e+04,1.328e-09,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,339,state,Density,3.136275211031e+04,3.136275211030e+04,-3.631e-13,5.742e-12
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,339,state,Momentum_x,3.119893566956e+03,3.119893566943e+03,-4.157e-12,-1.314e-10
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,339,state,Momentum_y,3.275980558904e+02,3.275980558909e+02,1.552e-12,2.421e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,339,state,Energy,5.616224495036e+04,5.616224495033e+04,-4.878e-13,9.840e-12
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,339,state,Turb_Kin_Energy,1.765398863998e-03,1.765398887064e-03,1.307e-08,-1.308e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,339,state,Omega,1.174433848867e+04,1.174433850432e+04,1.332e-09,-1.922e-09
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,348,bdf2_level,Density,3.136275211020e+04,3.136275211019e+04,-3.511e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,348,bdf2_level,Momentum_x,3.119893566128e+03,3.119893566105e+03,-7.572e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,348,bdf2_level,Momentum_y,3.275980589954e+02,3.275980589893e+02,-1.873e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,348,bdf2_level,Energy,5.616224495014e+04,5.616224495011e+04,-4.696e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,348,bdf2_level,Turb_Kin_Energy,1.765398380850e-03,1.765398428123e-03,2.678e-08,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,348,bdf2_level,Omega,1.174433890331e+04,1.174433890682e+04,2.983e-10,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,349,state,Density,3.136275211017e+04,3.136275211016e+04,-3.312e-13,-4.484e-12
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,349,state,Momentum_x,3.119893566042e+03,3.119893566021e+03,-6.919e-12,-2.928e-10
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,349,state,Momentum_y,3.275980595781e+02,3.275980595721e+02,-1.820e-11,1.126e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,349,state,Energy,5.616224495008e+04,5.616224495005e+04,-4.445e-13,-5.011e-12
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,349,state,Turb_Kin_Energy,1.765398513913e-03,1.765398561450e-03,2.693e-08,-1.983e-07
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,349,state,Omega,1.174433895956e+04,1.174433896300e+04,2.933e-10,4.009e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,358,bdf2_level,Density,3.136275210978e+04,3.136275210978e+04,-1.116e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,358,bdf2_level,Momentum_x,3.119893565111e+03,3.119893565108e+03,-8.006e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,358,bdf2_level,Momentum_y,3.275980574507e+02,3.275980574664e+02,4.789e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,358,bdf2_level,Energy,5.616224494914e+04,5.616224494913e+04,-1.581e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,358,bdf2_level,Turb_Kin_Energy,1.765397923841e-03,1.765397918059e-03,-3.275e-09,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,358,bdf2_level,Omega,1.174433912624e+04,1.174433912617e+04,-5.281e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,359,state,Density,3.136275210973e+04,3.136275210972e+04,-1.230e-13,-1.415e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,359,state,Momentum_x,3.119893564982e+03,3.119893564980e+03,-8.315e-13,-3.398e-10
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,359,state,Momentum_y,3.275980569148e+02,3.275980569306e+02,4.827e-11,-8.130e-09
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,359,state,Energy,5.616224494900e+04,5.616224494899e+04,-1.606e-13,-1.915e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,359,state,Turb_Kin_Energy,1.765397722092e-03,1.765397717506e-03,-2.598e-09,-4.485e-07
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,359,state,Omega,1.174433916555e+04,1.174433916572e+04,1.400e-11,1.754e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,368,bdf2_level,Density,3.136275210909e+04,3.136275210909e+04,-2.212e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,368,bdf2_level,Momentum_x,3.119893564111e+03,3.119893564142e+03,9.916e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,368,bdf2_level,Momentum_y,3.275980600850e+02,3.275980600840e+02,-2.955e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,368,bdf2_level,Energy,5.616224494743e+04,5.616224494741e+04,-2.665e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,368,bdf2_level,Turb_Kin_Energy,1.765395986417e-03,1.765396031894e-03,2.576e-08,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,368,bdf2_level,Omega,1.174433890375e+04,1.174433890941e+04,4.820e-10,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,369,state,Density,3.136275210901e+04,3.136275210901e+04,-2.219e-13,-2.284e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,369,state,Momentum_x,3.119893563995e+03,3.119893564026e+03,9.751e-12,-3.163e-10
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,369,state,Momentum_y,3.275980604545e+02,3.275980604532e+02,-3.927e-12,1.080e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,369,state,Energy,5.616224494722e+04,5.616224494720e+04,-2.686e-13,-3.174e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,369,state,Turb_Kin_Energy,1.765395663147e-03,1.765395709798e-03,2.643e-08,-1.166e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,369,state,Omega,1.174433889895e+04,1.174433890479e+04,4.969e-10,-2.270e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,378,bdf2_level,Density,3.136275210816e+04,3.136275210816e+04,1.160e-15,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,378,bdf2_level,Momentum_x,3.119893562913e+03,3.119893562879e+03,-1.096e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,378,bdf2_level,Momentum_y,3.275980618916e+02,3.275980618919e+02,1.092e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,378,bdf2_level,Energy,5.616224494510e+04,5.616224494509e+04,-9.509e-14,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,378,bdf2_level,Turb_Kin_Energy,1.765393605943e-03,1.765393602160e-03,-2.142e-09,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,378,bdf2_level,Omega,1.174433912808e+04,1.174433913175e+04,3.128e-10,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,379,state,Density,3.136275210806e+04,3.136275210806e+04,1.740e-15,-3.037e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,379,state,Momentum_x,3.119893562784e+03,3.119893562746e+03,-1.205e-11,-3.883e-10
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,379,state,Momentum_y,3.275980613447e+02,3.275980613453e+02,1.893e-12,2.718e-09
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,379,state,Energy,5.616224494484e+04,5.616224494483e+04,-1.093e-13,-4.236e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,379,state,Turb_Kin_Energy,1.765393292190e-03,1.765393287789e-03,-2.493e-09,-1.343e-06
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,379,state,Omega,1.174433910707e+04,1.174433911066e+04,3.059e-10,1.772e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,388,bdf2_level,Density,3.136275210708e+04,3.136275210707e+04,-2.452e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,388,bdf2_level,Momentum_x,3.119893561858e+03,3.119893561893e+03,1.127e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,388,bdf2_level,Momentum_y,3.275980624605e+02,3.275980624676e+02,2.191e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,388,bdf2_level,Energy,5.616224494238e+04,5.616224494237e+04,-2.642e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,388,bdf2_level,Turb_Kin_Energy,1.765393098439e-03,1.765393086610e-03,-6.700e-09,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,388,bdf2_level,Omega,1.174433925192e+04,1.174433924221e+04,-8.266e-10,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,389,state,Density,3.136275210696e+04,3.136275210696e+04,-2.436e-13,-3.494e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,389,state,Momentum_x,3.119893561781e+03,3.119893561815e+03,1.095e-11,-3.215e-10
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,389,state,Momentum_y,3.275980627967e+02,3.275980628036e+02,2.106e-11,4.432e-09
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,389,state,Energy,5.616224494210e+04,5.616224494209e+04,-2.649e-13,-4.876e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,389,state,Turb_Kin_Energy,1.765393002707e-03,1.765392990073e-03,-7.156e-09,-1.640e-07
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,389,state,Omega,1.174433925561e+04,1.174433924578e+04,-8.366e-10,1.265e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,398,bdf2_level,Density,3.136275210594e+04,3.136275210593e+04,-2.479e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,398,bdf2_level,Momentum_x,3.119893561598e+03,3.119893561590e+03,-2.587e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,398,bdf2_level,Momentum_y,3.275980670238e+02,3.275980670203e+02,-1.063e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,398,bdf2_level,Energy,5.616224493958e+04,5.616224493956e+04,-3.213e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,398,bdf2_level,Turb_Kin_Energy,1.765391714566e-03,1.765391752027e-03,2.122e-08,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,398,bdf2_level,Omega,1.174433897630e+04,1.174433898770e+04,9.706e-10,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,399,state,Density,3.136275210583e+04,3.136275210582e+04,-2.537e-13,-3.609e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,399,state,Momentum_x,3.119893561569e+03,3.119893561561e+03,-2.695e-12,-6.793e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,399,state,Momentum_y,3.275980675555e+02,3.275980675527e+02,-8.676e-12,1.453e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,399,state,Energy,5.616224493931e+04,5.616224493929e+04,-3.280e-13,-4.976e-11
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,399,state,Turb_Kin_Energy,1.765391575632e-03,1.765391612614e-03,2.095e-08,-8.084e-07
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Second,SST,399,state,Omega,1.174433897221e+04,1.174433898356e+04,9.663e-10,-2.413e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,8,bdf2_level,Density,3.136275210391e+04,3.136275210391e+04,5.220e-15,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,8,bdf2_level,Momentum_x,3.119893596723e+03,3.119893596717e+03,-2.084e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,8,bdf2_level,Momentum_y,3.275980003774e+02,3.275980004017e+02,7.418e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,8,bdf2_level,Energy,5.616224493386e+04,5.616224493386e+04,-2.591e-15,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,8,bdf2_level,Turb_Kin_Energy,1.765437529570e-03,1.765437529676e-03,5.983e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,8,bdf2_level,Omega,1.174433230647e+04,1.174433229794e+04,-7.269e-10,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,9,state,Density,3.136275210391e+04,3.136275210391e+04,4.292e-15,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,9,state,Momentum_x,3.119893596723e+03,3.119893596717e+03,-2.089e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,9,state,Momentum_y,3.275980003777e+02,3.275980004020e+02,7.417e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,9,state,Energy,5.616224493386e+04,5.616224493386e+04,-3.887e-15,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,9,state,Turb_Kin_Energy,1.765437529562e-03,1.765437529667e-03,5.983e-11,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,9,state,Omega,1.174433230647e+04,1.174433229793e+04,-7.269e-10,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,18,bdf2_level,Density,3.136275210391e+04,3.136275210390e+04,-4.396e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,18,bdf2_level,Momentum_x,3.119893596130e+03,3.119893596126e+03,-1.351e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,18,bdf2_level,Momentum_y,3.275979989076e+02,3.275979989068e+02,-2.279e-12,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,18,bdf2_level,Energy,5.616224493386e+04,5.616224493383e+04,-5.604e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,18,bdf2_level,Turb_Kin_Energy,1.765436684082e-03,1.765436720644e-03,2.071e-08,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,18,bdf2_level,Omega,1.174433323210e+04,1.174433324249e+04,8.847e-10,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,19,state,Density,3.136275210391e+04,3.136275210390e+04,-4.358e-13,1.488e-13
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,19,state,Momentum_x,3.119893596048e+03,3.119893596040e+03,-2.456e-12,-2.166e-10
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,19,state,Momentum_y,3.275979988025e+02,3.275979988017e+02,-2.421e-12,-4.808e-09
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,19,state,Energy,5.616224493386e+04,5.616224493383e+04,-5.629e-13,2.293e-14
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,19,state,Turb_Kin_Energy,1.765436630468e-03,1.765436667552e-03,2.101e-08,-5.093e-07
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,19,state,Omega,1.174433333444e+04,1.174433334493e+04,8.932e-10,8.753e-08
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,28,bdf2_level,Density,3.136275210390e+04,3.136275210389e+04,-1.980e-13,
RANS_SST_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SST,28,bdf2_level,Momentum_x,3.119893595251e+03,3.119893595264e+03,4.199e-12,
